INDEX,SID,DATAPAKID,RECORD,WM_LGNUM,OI_EBELN,OI_EBELP,WM_DOCNO,WM_ITEMNO,/BIC/GEWHUGUID,RECORDMODE,CALYEAR,CALMONTH,CALWEEK,CALDAY,WM_PRODNO,WM_HUIDENT,WM_DOCCAT,WM_DOCTYPE,WM_LGTYP,/BIC/GEWPWAGEN,/BIC/G0WM_TU_N,WM_TUSRACT,WM_LICNUM,WM_LGPLA,/BIC/GEWTSTP00,/BIC/GEWVBELN,/BIC/GEWTSTP10,/BIC/GEWSTAT10,/BIC/GEWTSTP20,/BIC/GEWSTAT20,/BIC/GEWTSTP30,/BIC/GEWSTAT30,/BIC/GEWTSTP40,/BIC/GEWSTAT40,/BIC/GEWTSTP45,/BIC/GEWSTAT45,/BIC/GEWTSTP50,/BIC/GEWSTAT50,/BIC/GEWTSTP60,/BIC/GEWSTAT60,/BIC/GEWTSTP65,/BIC/GEWSTAT65,/BIC/GEWTSTP70,/BIC/GEWSTAT70,/BIC/GEWTSTP75,/BIC/GEWSTAT75,/BIC/GEWTSTP80,/BIC/GEWSTAT80,/BIC/GEWTSTP90,/BIC/GEWSTAT90,/BIC/GEWTSTP95,/BIC/GEWSTAT95,/BIC/GEWSTAT15,/BIC/GEWSTAT99,/BIC/GEWSTATTL,/BIC/GEWLSTAT,WM_COUNT2,/BIC/GEW2030L,/BIC/GEW3040L,/BIC/GEW4045T,/BIC/GEW6565T,/BIC/GEW6575L,/BIC/GEW7080L,/BIC/GEW7575T,/BIC/GEW8090L,/BIC/GEW2080L,/BIC/GEWTST45L,/BIC/GEWTST65L,/BIC/GEWTST75L
833,67417,1,810,LOCM,5100043769,10,00000000000000000000000021000000702,10,0A220EF637021ED5B09B9F3A1879DC67,,2016,201602,201605,2016-02-05,06J145713K,00000000000013941217,PDO,ZLC1,GGT,,000000200000000262,412,LKW001,LMWALKWL01,20160205155421,,20160205155518,2,20160205155519,3,20160205155807,3,20160210181855,1,20160210181912,3,20160210181912,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,168,440448,17,0,0,0,0,0,0,20160210181912,0,0
834,67417,1,811,LOCM,5100043769,10,00000000000000000000000021000000702,10,0A220EF637021ED5B09B9F3A26979C67,,2016,201602,201605,2016-02-05,06J145713K,00000000000013941218,PDO,ZLC1,GGT,,000000200000000262,412,LKW001,LMWALKWL01,20160205155421,,20160205155518,2,20160205155519,3,20160205155824,3,20160210181855,1,20160210181912,3,20160210181912,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,185,440431,17,0,0,0,0,0,0,20160210181912,0,0
835,67417,1,812,LOCM,5100043781,10,00000000000000000000000021000000588,40,0A220EF637021ED5B2C97B99A9215C67,,2016,201602,201606,2016-02-08,059103353EF,00000000000013941805,PDO,ZLC1,GBM,,000000200000000262,412,LKW001,LMWALKWL01,20160208160505,,20160208160605,2,20160208160606,3,20160208162805,3,20160210181855,1,20160210181912,3,20160210181912,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,1319,179450,17,0,0,0,0,0,0,20160210181912,0,0
836,67417,1,813,LOCM,5100043825,10,00000000000000000000000021000000703,10,0A63B21C04021ED5B39639FA15B9D89B,,2016,201602,201605,2016-02-06,06H103373N ROH,00000000000013941875,PDO,ZLC1,GRO,,000000200000000262,412,LKW001,LMWALKWL01,20160206091507,,20160206091811,1,20160206091812,3,20160206092542,3,20160210181855,1,20160210181912,3,20160210181912,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,450,377593,17,0,0,0,0,0,0,20160210181912,0,0
837,67417,1,814,LOCM,5100043826,10,00000000000000000000000021000000583,10,0A63B21C04021ED5B39697A23191989B,,2016,201602,201605,2016-02-06,06H103373N ROH,00000000000013941878,PDO,ZLC1,GRO,,000000200000000262,412,LKW001,LMWALKWL01,20160206091508,,20160206091811,1,20160206091812,3,20160206094654,3,20160210181855,1,20160210181912,3,20160210181912,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,1722,376321,17,0,0,0,0,0,0,20160210181912,0,0
838,67417,1,815,LOCM,5100043828,10,00000000000000000000000021000000585,10,0A63B21C04021ED5B39697A24353D89B,,2016,201602,201605,2016-02-06,06H103373N ROH,00000000000013941879,PDO,ZLC1,GRO,,000000200000000262,412,LKW001,LMWALKWL01,20160206094300,,20160206094340,3,20160206094341,3,20160206094809,3,20160210181855,1,20160210181912,3,20160210181912,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,268,376246,17,0,0,0,0,0,0,20160210181912,0,0
839,67417,1,816,LOCM,5100043776,10,00000000000000000000000022000000413,10,0A63B21C04021EE5B3863608D79B43D2,,2016,201602,201605,2016-02-05,04L141015R,00000000000013941902,PDO,ZLE1,GSK,,000000200000000264,417,LKW001,WAENGPASS1,20160205180025,,20160205181043,1,20160205182132,1,20160208155009,1,20160210183312,1,20160210183315,3,20160210183315,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,250117,182583,3,0,0,0,0,0,0,20160210183315,0,0
840,67417,1,817,LOCM,5100043765,10,00000000000000000000000021000000499,10,AE2340D55A031ED5B2E49CF453C14DE7,,2016,201602,201605,2016-02-04,06H103373N ROH,00000000000013941827,PDO,ZLC1,GRO,,000000200000000265,419,LKW001,LMWALKWL02,20160204095502,,20160204095721,1,20160204095722,3,20160204100324,3,20160210183402,1,20160210183405,3,20160210183405,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,362,549038,3,0,0,0,0,0,0,20160210183405,0,0
841,67417,1,818,LOCM,5100043778,10,00000000000000000000000022000000414,10,0A63B21C04021EE5B3863608E4E203D2,,2016,201602,201605,2016-02-05,04L141015R,00000000000013941903,PDO,ZLE1,GSK,,000000200000000267,423,LKW001,WAENGPASS1,20160205180026,,20160205181043,1,20160205182132,1,20160208155009,1,20160210183809,1,20160210183814,3,20160210183814,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,250117,182880,5,0,0,0,0,0,0,20160210183814,0,0
842,67417,1,819,LOCM,5100043763,10,00000000000000000000000021000000576,60,0A220EF637021EE5AEA81FB545E70773,,2016,201602,201605,2016-02-04,059103353EF,00000000000013940639,PDO,ZLC1,GBM,,000000200000000268,425,LKW001,LMWALKWL05,20160204095249,,20160204095343,2,20160204095344,3,20160204100904,3,20160210183906,1,20160210183922,3,20160210183922,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,920,549002,16,0,0,0,0,0,0,20160210183922,0,0
843,67417,1,820,LOCM,5100043762,10,00000000000000000000000021000000682,60,0A220EF637021ED5B2C97B99E609DC67,,2016,201602,201605,2016-02-03,059103353EF,00000000000013941810,PDO,ZLC1,GBM,,000000200000000269,427,LKW001,LMWALKWL05,20160203133039,,20160203133118,3,20160203133118,3,20160205145927,1,20160210184000,1,20160210184003,3,20160210184003,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,178089,445233,3,0,0,0,0,0,0,20160210184003,0,0
844,67417,1,821,LOCM,5100043788,10,00000000000000000000000022000000214,10,0A220EF637021ED5B09B9F3A5F4E5C67,,2016,201602,201606,2016-02-12,06J145713K,00000000000013941220,PDO,ZLE1,GGT,,000000200000000271,471,LKW001,WAENGPASS1,20160212215058,,20160212215122,3,20160212215425,1,20160212220855,3,20160212221001,3,20160212221003,3,20160212221003,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,870,66,2,0,0,0,0,0,0,20160212221003,0,0
845,67417,1,822,LOCM,5100043785,10,00000000000000000000000022000000318,10,0A220EF637021ED5B2A389EB4DBF0B64,,2016,201602,201606,2016-02-10,038105101AAROH,00000000000013941684,PDO,ZLE1,GRS,,000000200000000272,473,LKW001,WAENGPASS1,20160210083609,,20160210083629,3,20160210220834,1,20160212221837,1,20160212221911,3,20160212221915,3,20160212221915,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,173403,34,4,0,0,0,0,0,0,20160212221915,0,0
846,67417,1,823,LOCM,5100043798,10,00000000000000000000000022000000417,10,0A220EF637021ED5AEBC0BB2DFE7595C,,2016,201602,201607,2016-02-16,038105101AAROH,00000000000013940666,PDO,ZLE1,GRS,,000000200000000273,475,LKW001,WAENGPASS1,20160216142608,,20160216142635,3,20160217103622,1,20160217103920,3,20160219100430,1,20160219100434,3,20160219100434,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,178,170710,4,0,0,0,0,0,0,20160219100434,0,0
847,67417,1,824,LOCM,5100043907,10,00000000000000000000000021000000902,10,0A220EF637021EE5B5E5A335A1F30773,,2016,201602,201607,2016-02-19,038105101AAROH,00000000000013940666,PDO,ZLC1,GRS,,000000200000000273,0,,WAENGPASS1,20160219172410,,20160219172429,3,20160219172429,3,20160217103920,3,20160219100430,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,-197109,170710,4,0,0,0,0,0,0,20160219100434,0,0
848,67417,1,825,LOCM,5100043696,10,00000000000000000000000021000000487,10,0A220EF637021ED5AEBC0BB2E8CA595C,,2016,201601,201604,2016-01-27,038105101AAROH,00000000000013940667,PDO,ZLC1,GRS,,000000200000000274,477,LKW001,LMWALKWL02,20160127150056,0189594177,20160127150436,1,20160127150437,3,20160219132655,1,20160219135749,1,20160219135835,3,20160219135835,3,0,,0,,0,,0,,0,,0,,20160219140420,1,,,1,ST95,1,1981338,1854,46,0,0,0,0,0,0,20160219135835,0,0
849,67417,1,826,LOCM,5100043838,10,00000000000000000000000021000000699,10,0A220EF637021ED5AEBC0BB2F215195C,,2016,201602,201607,2016-02-19,038105101AAROH,00000000000013940668,PDO,ZLC1,GRS,,000000200000000274,477,LKW001,LMWALKWL02,20160219125926,0189594183,20160219125959,3,20160219130003,3,20160219131440,3,20160219135754,1,20160219135835,3,20160219135835,3,0,,0,,0,,0,,0,,0,,20160219140424,1,,,1,ST95,1,877,2594,46,0,0,0,0,0,0,20160219135835,0,0
850,67417,1,827,LOCM,5100043843,10,00000000000000000000000021000000804,10,0A220EF637021ED5AEBC0BB2FB4F995C,,2016,201602,201607,2016-02-19,038105101AAROH,00000000000013940669,PDO,ZLC1,GRS,,000000200000000274,477,LKW001,LMWALKWL02,20160219125927,0189594181,20160219130000,3,20160219130004,3,20160219131455,3,20160219135759,1,20160219135835,3,20160219135835,3,0,,0,,0,,0,,0,,0,,20160219140423,1,,,1,ST95,1,891,2584,46,0,0,0,0,0,0,20160219135835,0,0
851,67417,1,828,LOCM,5100043695,10,00000000000000000000000021000000665,10,0A220EF637021EE5B099FC5B2A90C773,,2016,201601,201604,2016-01-27,038105101AAROH,00000000000013941034,PDO,ZLC1,GRS,,000000200000000274,477,LKW001,LMWALKWL02,20160127150055,0189594179,20160127150436,1,20160127150437,3,20160219132705,1,20160219135804,1,20160219135835,3,20160219135835,3,0,,0,,0,,0,,0,,0,,20160219140419,1,,,1,ST95,1,1981348,1859,46,0,0,0,0,0,0,20160219135835,0,0
852,67417,1,829,LOCM,5100043909,10,00000000000000000000000021000000810,10,0A220EF637021EE5B5F4BC190A46CAFC,,2016,201602,201607,2016-02-20,038105101AAROH,00000000000013941034,PDO,ZLC1,GRS,,000000200000000274,0,,LMWALKWL02,20160220074914,,20160220074934,3,20160220074935,3,20160219132705,3,20160219135804,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST40,1,-66150,1859,46,0,0,0,0,0,0,20160219135835,0,0
853,67417,1,830,LOCM,5100043839,10,00000000000000000000000021000000698,10,0A63B21C04021EE5B1A0E3FFA9D34D84,,2016,201602,201607,2016-02-19,038105101AAROH,00000000000013941719,PDO,ZLC1,GRS,,000000200000000274,477,LKW001,LMWALKWL02,20160219125926,0189594184,20160219125959,3,20160219130003,3,20160219132813,3,20160219135809,1,20160219135835,3,20160219135835,3,0,,0,,0,,0,,0,,0,,20160219140424,1,,,1,ST95,1,1690,1796,46,0,0,0,0,0,0,20160219135835,0,0
854,67417,1,831,LOCM,5100043698,10,00000000000000000000000021000000666,10,0A63B21C04021EE5B1A0E3FFF89E8D84,,2016,201601,201604,2016-01-27,038105101AAROH,00000000000013941725,PDO,ZLC1,GRS,,000000200000000274,477,LKW001,LMWALKWL02,20160127150056,0189594180,20160127150437,1,20160127150438,3,20160219132718,1,20160219135814,1,20160219135835,3,20160219135835,3,0,,0,,0,,0,,0,,0,,20160219140421,1,,,1,ST95,1,1981360,1856,46,0,0,0,0,0,0,20160219135835,0,0
855,67417,1,832,LOCM,5100043697,10,00000000000000000000000021000000667,10,0A63B21C04021EE5B1A0E4000655CD84,,2016,201601,201604,2016-01-27,038105101AAROH,00000000000013941726,PDO,ZLC1,GRS,,000000200000000274,477,LKW001,LMWALKWL02,20160127150056,0189594182,20160127150437,1,20160127150438,3,20160219132730,1,20160219135819,1,20160219135835,3,20160219135835,3,0,,0,,0,,0,,0,,0,,20160219140423,1,,,1,ST95,1,1981372,1849,46,0,0,0,0,0,0,20160219135835,0,0
856,67417,1,834,LOCM,5100043911,10,00000000000000000000000021000000811,10,AE2340D55A031EE5B5F66AC6593995FB,,2016,201602,201607,2016-02-20,038105101AAROH,00000000000013941727,PDO,ZLC1,GRS,,000000200000000274,0,,LMWALKWL02,20160220092402,,20160220092421,3,20160220092422,3,20160219132741,3,20160219135826,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST40,1,-71801,1845,46,0,0,0,0,0,0,20160219135835,0,0
857,67417,1,833,LOCM,5100043840,10,00000000000000000000000021000000805,10,0A63B21C04021EE5B1A0E40012BF4D84,,2016,201602,201607,2016-02-19,038105101AAROH,00000000000013941727,PDO,ZLC1,GRS,,000000200000000274,477,LKW001,LMWALKWL02,20160219125926,0189594178,20160219130002,3,20160219131216,1,20160219132741,3,20160219135826,1,20160219135835,3,20160219135835,3,0,,0,,0,,0,,0,,0,,20160219140420,1,,,1,ST95,1,925,1845,46,0,0,0,0,0,0,20160219135835,0,0
858,67417,1,840,LOCM,5100043787,10,00000000000000000000000022000000416,10,AE2340D55A031ED5B5E109128BD3C15D,,2016,201602,201606,2016-02-10,038105101AAROH,00000000000013942191,PDO,ZLE1,GRS,,000000200000000275,479,LKW001,WAENGPASS1,20160210084711,,20160210084730,3,20160219125743,1,20160219125812,3,20160219135918,1,20160219135919,3,20160219135919,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,29,3666,22,0,0,0,0,0,0,20160219135919,0,0
859,67417,1,839,LOCM,5100043784,10,00000000000000000000000022000000213,10,AE2340D55A031ED5B5E109127A14015D,,2016,201602,201606,2016-02-10,038105101AAROH,00000000000013942190,PDO,ZLE1,GRS,,000000200000000275,479,LKW001,WAENGPASS1,20160210083607,,20160210083629,3,20160219125743,1,20160219125812,3,20160219135914,1,20160219135919,3,20160219135919,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,29,3662,22,0,0,0,0,0,0,20160219135919,0,0
860,67417,1,838,LOCM,5100043796,10,00000000000000000000000022000000319,10,0A63B21C04021ED5B5971DF6BFB381AE,,2016,201602,201607,2016-02-16,038105101AAROH,00000000000013942079,PDO,ZLE1,GRS,,000000200000000275,479,LKW001,WAENGPASS1,20160216142608,,20160216142636,3,20160217095259,1,20160217100410,3,20160219135910,1,20160219135919,3,20160219135919,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,671,186900,22,0,0,0,0,0,0,20160219135919,0,0
861,67417,1,837,LOCM,5100043783,10,00000000000000000000000022000000317,10,0A63B21C04021ED5B5971D6B015B01AE,,2016,201602,201606,2016-02-09,038105101AAROH,00000000000013942077,PDO,ZLE1,GRS,,000000200000000275,479,LKW001,WAENGPASS1,20160209200451,,20160209200524,3,20160209200525,3,20160216150716,1,20160219135901,1,20160219135919,3,20160219135919,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,586911,255105,22,0,0,0,0,0,0,20160219135919,0,0
862,67417,1,836,LOCM,5100043797,10,00000000000000000000000022000000321,10,0A63B21C04021ED5B5971DC84D2DC1AE,,2016,201602,201607,2016-02-16,038105101AAROH,00000000000013942075,PDO,ZLE1,GRS,,000000200000000275,479,LKW001,WAENGPASS1,20160216142608,,20160216142636,3,20160216152858,1,20160216152956,3,20160219135905,1,20160219135919,3,20160219135919,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,58,253749,22,0,0,0,0,0,0,20160219135919,0,0
863,67417,1,835,LOCM,5100043794,10,00000000000000000000000022000000320,10,0A220EF637021EE5B3FA1FDC93F48773,,2016,201602,201607,2016-02-16,038105101AAROH,00000000000013941933,PDO,ZLE1,GRS,,000000200000000275,479,LKW001,WAENGPASS1,20160216142607,,20160216142636,3,20160216145118,1,20160216145137,3,20160219135857,1,20160219135919,3,20160219135919,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,19,256040,22,0,0,0,0,0,0,20160219135919,0,0
864,67417,1,843,LOCM,5100043846,10,00000000000000000000000021000000812,10,AE2340D55A031ED5A7E4A02FB611CC0C,,2016,201602,201608,2016-02-23,04L103023C,00000000001000000913,PDO,ZLC1,GRD,,000000200000000277,483,LKW001,LMWALKWR03,20160223085446,,20160223085516,3,20160223085518,3,20160223085753,3,20160223090101,3,20160223090109,3,20160223090109,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,155,188,16,0,0,0,0,0,0,20160223090109,0,0
865,67417,1,842,LOCM,5100043846,10,00000000000000000000000021000000812,10,AE2340D55A031EE5A7E3215C3ED7DA9B,,2016,201602,201608,2016-02-23,04L103023C,00000000001000000911,PDO,ZLC1,GRD,,000000200000000277,483,LKW001,LMWALKWR03,20160223085446,,20160223085516,3,20160223085518,3,20160223085737,3,20160223090053,3,20160223090109,3,20160223090109,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,139,196,16,0,0,0,0,0,0,20160223090109,0,0
866,67417,1,841,LOCM,5100043846,10,00000000000000000000000021000000812,10,0A63B21C04021EE5A6B4FA8FC59B4BBF,,2016,201602,201608,2016-02-23,04L103023C,00000000001000000850,PDO,ZLC1,GRD,,000000200000000277,483,LKW001,LMWALKWR03,20160223085446,,20160223085516,3,20160223085518,3,20160223090015,3,20160223090106,3,20160223090109,3,20160223090109,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,297,51,16,0,0,0,0,0,0,20160223090109,0,0
867,67417,1,844,LOCM,5100043872,10,00000000000000000000000021000000915,20,AE2340D55A031ED5A2BEC0608A410C0C,,2016,201603,201609,2016-03-01,059103601CJ,00000000001000000015,PDO,ZLC1,GK6,,000000200000000278,485,LKW3011053,LMWALKWR03,20160301094505,,20160301094551,3,20160301094552,3,20160301095335,3,20160301095413,3,20160301095416,3,20160301095417,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,463,38,3,0,0,0,0,0,0,20160301095416,0,0
868,67417,1,845,LOCM,5100043872,10,00000000000000000000000021000000915,30,AE2340D55A031ED5B7F1C7A8826189D6,,2016,201603,201609,2016-03-01,059103601CJ,00000000001000001894,PDO,ZLC1,GK6,,000000200000000279,487,LKW3011104,LMWALKWR04,20160301094505,,20160301094551,3,20160301094552,3,20160301100435,3,20160301100504,3,20160301100507,3,20160301100507,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,1123,29,3,0,0,0,0,0,0,20160301100507,0,0
869,67417,1,846,LOCM,5100043635,10,00000000000000000000000021000000542,10,AE2340D55A031ED5AEBEDFA2E403545D,,2016,201601,201603,2016-01-20,06J145713K,00000000000013940691,PDO,ZLC1,GGT,,000000200000000280,489,KISS01,LMWALKWL01,20160120103708,,20160120103753,3,20160120104157,1,20160301105150,1,20160301105544,3,20160301105548,3,20160301105548,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,3542993,234,4,0,0,0,0,0,0,20160301105548,0,0
870,67417,1,847,LOCM,5100043877,10,00000000000000000000000021000000917,10,0A220EF637021ED5B09B9F3A6B759C67,,2016,201603,201609,2016-03-01,06J145713K,00000000000013941221,PDO,ZLC1,GGT,,000000200000000281,511,KISS02,LMWALKWL02,20160301110950,,20160301111013,3,20160301111014,3,20160301111134,3,20160301123857,1,20160301123904,3,20160301123905,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,80,5243,7,0,0,0,0,0,0,20160301123904,0,0
871,67417,1,848,LOCM,5100043876,10,00000000000000000000000021000000735,10,0A220EF637021ED5B09B9F3A751E1C67,,2016,201603,201609,2016-03-01,06J145713K,00000000000013941222,PDO,ZLC1,GGT,,000000200000000282,513,KISS03,LMWALKWL02,20160301110950,,20160301111013,3,20160301111014,3,20160301111300,3,20160301125736,1,20160301125740,3,20160301125740,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,166,6276,4,0,0,0,0,0,0,20160301125740,0,0
872,67417,1,849,LOCM,5100043875,10,00000000000000000000000021000000918,10,0A220EF637021ED5B09B9F3A839C1C67,,2016,201603,201609,2016-03-01,06J145713K,00000000000013941223,PDO,ZLC1,GGT,,000000200000000283,515,KISS04,LMWALKWL02,20160301110949,,20160301111013,3,20160301111014,3,20160301111155,3,20160301130011,1,20160301130014,3,20160301130015,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,101,6496,3,0,0,0,0,0,0,20160301130014,0,0
873,67417,1,850,LOCM,5100043873,10,00000000000000000000000021000000916,20,0A220EF637021ED5B09B9F3AA1999C67,,2016,201603,201609,2016-03-01,06J145713K,00000000000013941225,PDO,ZLC1,GGT,,000000200000000284,517,KISS05,LMWALKWL02,20160301110948,,20160301111013,3,20160301111015,3,20160301111208,3,20160301135309,1,20160301135313,3,20160301135313,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,113,9661,4,0,0,0,0,0,0,20160301135313,0,0
874,67417,1,853,LOCM,5100043879,10,00000000000000000000000021000000825,10,0A63B21C04021EE5A5E9C21772A304ED,,2016,201603,201609,2016-03-01,06E103023CQ,00000000000013939747,PDO,ZLC1,GFR,,000000200000000285,519,LKW3011459,LMWALKWL03,20160301135343,,20160301135414,3,20160301135415,3,20160301135857,3,20160301140000,3,20160301140016,3,20160301140016,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,282,63,16,0,0,0,0,0,0,20160301140016,0,0
875,67417,1,852,LOCM,5100043879,10,00000000000000000000000021000000825,10,AE2340D55A031EE5A389D47E3729D9A5,,2016,201603,201609,2016-03-01,06E103023CQ,00000000000013939354,PDO,ZLC1,GFR,,000000200000000285,519,LKW3011459,LMWALKWL03,20160301135343,,20160301135414,3,20160301135415,3,20160301135843,3,20160301140006,3,20160301140016,3,20160301140016,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,268,83,16,0,0,0,0,0,0,20160301140016,0,0
876,67417,1,851,LOCM,5100043879,10,00000000000000000000000021000000825,10,AE2340D55A031EE5A389D47E0AD519A5,,2016,201603,201609,2016-03-01,06E103023CQ,00000000000013939350,PDO,ZLC1,GFR,,000000200000000285,519,LKW3011459,LMWALKWL03,20160301135343,,20160301135414,3,20160301135415,3,20160301135830,3,20160301140013,3,20160301140016,3,20160301140016,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,255,103,16,0,0,0,0,0,0,20160301140016,0,0
877,67417,1,854,LOCM,5100043880,10,00000000000000000000000021000000736,20,AE2340D55A031ED5B0A60A1F7508C9D6,,2016,201603,201609,2016-03-01,06E103023CQ,00000000000013941243,PDO,ZLC1,GFR,,000000200000000286,521,LKW3011505,LMWALKWL04,20160301140232,,20160301140312,3,20160301140313,3,20160301140543,3,20160301140605,3,20160301140608,3,20160301140608,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,150,22,3,0,0,0,0,0,0,20160301140608,0,0
878,67417,1,855,LOCM,5100043873,10,00000000000000000000000021000000916,30,0A220EF637021ED5B09B9F3AABED5C67,,2016,201603,201609,2016-03-01,06J145713K,00000000000013941226,PDO,ZLC1,GGT,,000000200000000287,523,KISS06,LMWALKWL02,20160301110948,,20160301111013,3,20160301111015,3,20160301111241,3,20160301140635,1,20160301140640,3,20160301140640,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,146,10434,5,0,0,0,0,0,0,20160301140640,0,0
879,67417,1,858,LOCM,5100043881,10,00000000000000000000000021000000737,10,AE2340D55A031ED5B0EDA0BE8B0F815D,,2016,201603,201609,2016-03-01,06E103023CQ,00000000000013941267,PDO,ZLC1,GFR,,000000200000000288,525,LKW3011611,LMWALKWR01,20160301150340,,20160301150409,3,20160301150411,3,20160301151031,3,20160301151230,3,20160301151233,3,20160301151233,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,380,119,17,0,0,0,0,0,0,20160301151233,0,0
880,67417,1,857,LOCM,5100043883,10,00000000000000000000000021000000920,10,AE2340D55A031EE5B0A675744B49D5FB,,2016,201603,201609,2016-03-01,06E103023CQ,00000000000013941246,PDO,ZLC1,GFR,,000000200000000288,525,LKW3011611,LMWALKWR01,20160301150341,,20160301150409,3,20160301150410,3,20160301151049,3,20160301151224,3,20160301151233,3,20160301151233,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,399,95,17,0,0,0,0,0,0,20160301151233,0,0
881,67417,1,856,LOCM,5100043881,10,00000000000000000000000021000000737,10,AE2340D55A031ED5B0A60A1FA85E09D6,,2016,201603,201609,2016-03-01,06E103023CQ,00000000000013941244,PDO,ZLC1,GFR,,000000200000000288,525,LKW3011611,LMWALKWR01,20160301150340,,20160301150409,3,20160301150411,3,20160301151014,3,20160301151216,3,20160301151233,3,20160301151233,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,363,122,17,0,0,0,0,0,0,20160301151233,0,0
882,67417,1,859,LOCM,5100043044,10,00000000000000000000000021000000706,30,0A63B21C04021ED5AFD81E54CFA001AE,,2015,201511,201547,2015-11-20,04E103404T,00000000000013941050,PDO,ZLC1,GRO,,000000200000000289,527,LKW3011629,LMWALKWR02,20151120095159,,20160209105551,1,20160209105552,3,20160301071717,1,20160301152956,1,20160301153004,3,20160301153005,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,1801285,29559,28,0,0,0,0,0,0,20160301153004,0,0
883,67417,1,861,LOCM,5100043885,10,00000000000000000000000021000000739,10,0A220EF637021ED5B1B7E6F726C4D95C,,2016,201603,201609,2016-03-01,06E103023CQ,00000000000013941743,PDO,ZLC1,GFR,,000000200000000289,527,LKW3011629,LMWALKWR02,20160301152458,,20160301152528,3,20160301152529,3,20160301152916,3,20160301152936,3,20160301153004,3,20160301153005,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,227,20,28,0,0,0,0,0,0,20160301153004,0,0
884,67417,1,860,LOCM,5100043884,10,00000000000000000000000021000000738,10,0A220EF637021ED5B1B7E6F6DC9BD95C,,2016,201603,201609,2016-03-01,06E103023CQ,00000000000013941742,PDO,ZLC1,GFR,,000000200000000289,527,LKW3011629,LMWALKWR02,20160301152458,,20160301152528,3,20160301152529,3,20160301152737,3,20160301153002,3,20160301153004,3,20160301153005,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,128,145,28,0,0,0,0,0,0,20160301153004,0,0
885,67417,1,863,LOCM,5100043889,10,00000000000000000000000021000000829,10,0A63B21C04021ED5A1F5BAE0E70A984D,,2016,201603,201609,2016-03-01,06K103403AE,00000000000013938974,PDO,ZLC1,GRS,,000000200000000290,529,LKW3011649,LMWALKWR03,20160301154616,,20160301154647,3,20160301154648,3,20160301154934,3,20160301155002,3,20160301155017,3,20160301155017,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,1,166,28,18,0,0,0,0,0,0,20160301155017,0,0
