
	     TANUM	TAPOS	VLTYP	VLENR	NLTYP	NLENR	       CONFIRMED_AT
	7000004566	 0008				00000000000127313053	20.160.112.023.826
	7000004566	 0009		00000000000127313054			20.160.112.023.826
	7000004566	 0010				00000000000127313054	20.160.112.023.826
	7000004566	 0011		00000000000127313055			20.160.112.023.826
	7000004566	 0012				00000000000127313055	20.160.112.023.826
	7000004566	 0013		00000000000127313056			20.160.112.023.826
	7000004566	 0014				00000000000127313056	20.160.112.023.826
	7000004566	 0015		00000000000127313057			20.160.112.023.826
	7000004566	 0016				00000000000127313057	20.160.112.023.826
	7000004566	 0017		00000000000127313058			20.160.112.023.826
	7000004566	 0018				00000000000127313058	20.160.112.023.826
	7000004567	 0001		00000000000127313423			20.160.112.024.445
	7000004567	 0002				00000000000127313423	20.160.112.024.445
	7000004567	 0003		00000000000127313424			20.160.112.024.445
	7000004567	 0004				00000000000127313424	20.160.112.024.445
	7000004567	 0005		00000000000127313425			20.160.112.024.445
	7000004567	 0006				00000000000127313425	20.160.112.024.445
	7000004567	 0007		00000000000127313426			20.160.112.024.445
	7000004567	 0008				00000000000127313426	20.160.112.024.445
	7000004567	 0009		00000000000127313427			20.160.112.024.445
	7000004567	 0010				00000000000127313427	20.160.112.024.445
	7000004567	 0011		00000000000127313428			20.160.112.024.445
	7000004567	 0012				00000000000127313428	20.160.112.024.445
	7000004567	 0013		00000000000127313429			20.160.112.024.445
	7000004567	 0014				00000000000127313429	20.160.112.024.445
	7000004567	 0015		00000000000127313430			20.160.112.024.445
	7000004567	 0016				00000000000127313430	20.160.112.024.445
	7000004568	 0001		00000000000014527245			20.160.112.024.708
	7000004568	 0002		00000000000014527246			20.160.112.024.708
	7000004568	 0003		00000000000014527249			20.160.112.024.708
	7000004569	 0001		00000000000127313041			20.160.112.024.726
	7000004569	 0002				00000000000127313041	20.160.112.024.726
	7000004569	 0003		00000000000127313042			20.160.112.024.726
	7000004569	 0004				00000000000127313042	20.160.112.024.726
	7000004569	 0005		00000000000127313043			20.160.112.024.726
	7000004569	 0006				00000000000127313043	20.160.112.024.726
	7000004569	 0007		00000000000127313044			20.160.112.024.726
	7000004569	 0008				00000000000127313044	20.160.112.024.726
	7000004569	 0009		00000000000127313045			20.160.112.024.726
	7000004569	 0010				00000000000127313045	20.160.112.024.726
	7000004569	 0011		00000000000127313046			20.160.112.024.726
	7000004569	 0012				00000000000127313046	20.160.112.024.726
	7000004569	 0013		00000000000127313047			20.160.112.024.726
	7000004569	 0014				00000000000127313047	20.160.112.024.726
	7000004569	 0015		00000000000127313048			20.160.112.024.726
	7000004569	 0016				00000000000127313048	20.160.112.024.726
	7000004569	 0017		00000000000127313049			20.160.112.024.726
	7000004569	 0018				00000000000127313049	20.160.112.024.726
	7000004570	 0001		00000000000127313271			20.160.112.025.110
	7000004570	 0002				00000000000127313271	20.160.112.025.110
	7000004570	 0003		00000000000127313272			20.160.112.025.110
	7000004570	 0004				00000000000127313272	20.160.112.025.110
	7000004570	 0005		00000000000127313273			20.160.112.025.110
	7000004570	 0006				00000000000127313273	20.160.112.025.110
	7000004570	 0007		00000000000127313274			20.160.112.025.110
	7000004570	 0008				00000000000127313274	20.160.112.025.110
	7000004570	 0009		00000000000127313275			20.160.112.025.110
	7000004570	 0010				00000000000127313275	20.160.112.025.110
	7000004570	 0011		00000000000127313276			20.160.112.025.110
	7000004570	 0012				00000000000127313276	20.160.112.025.110
	7000004570	 0013		00000000000127313277			20.160.112.025.110
	7000004570	 0014				00000000000127313277	20.160.112.025.110
	7000004570	 0015		00000000000127313278			20.160.112.025.110
	7000004570	 0016				00000000000127313278	20.160.112.025.110
	7000004571	 0001		00000000000127313231			20.160.112.025.848
	7000004571	 0002				00000000000127313231	20.160.112.025.848
	7000004571	 0003		00000000000127313232			20.160.112.025.848
	7000004571	 0004				00000000000127313232	20.160.112.025.848
	7000004571	 0005		00000000000127313233			20.160.112.025.848
	7000004571	 0006				00000000000127313233	20.160.112.025.848
	7000004571	 0007		00000000000127313234			20.160.112.025.848
	7000004571	 0008				00000000000127313234	20.160.112.025.848
	7000004571	 0009		00000000000127313235			20.160.112.025.848
	7000004571	 0010				00000000000127313235	20.160.112.025.848
	7000004571	 0011		00000000000127313236			20.160.112.025.848
	7000004571	 0012				00000000000127313236	20.160.112.025.848
	7000004571	 0013		00000000000127313237			20.160.112.025.848
	7000004571	 0014				00000000000127313237	20.160.112.025.848
	7000004571	 0015		00000000000127313238			20.160.112.025.848
	7000004571	 0016				00000000000127313238	20.160.112.025.848
	7000004572	 0001		00000000000127313255			20.160.112.030.041
	7000004572	 0002				00000000000127313255	20.160.112.030.041
	7000004572	 0003		00000000000127313256			20.160.112.030.041
	7000004572	 0004				00000000000127313256	20.160.112.030.041
	7000004572	 0005		00000000000127313257			20.160.112.030.041
	7000004572	 0006				00000000000127313257	20.160.112.030.041
	7000004572	 0007		00000000000127313258			20.160.112.030.041
	7000004572	 0008				00000000000127313258	20.160.112.030.041
	7000004572	 0009		00000000000127313259			20.160.112.030.041
	7000004572	 0010				00000000000127313259	20.160.112.030.041
	7000004572	 0011		00000000000127313260			20.160.112.030.041
	7000004572	 0012				00000000000127313260	20.160.112.030.041
	7000004572	 0013		00000000000127313261			20.160.112.030.041
	7000004572	 0014				00000000000127313261	20.160.112.030.041
	7000004572	 0015		00000000000127313262			20.160.112.030.041
	7000004572	 0016				00000000000127313262	20.160.112.030.041
	7000004573	 0001		00000000000127313383			20.160.112.030.315
	7000004573	 0002				00000000000127313383	20.160.112.030.315
	7000004573	 0003		00000000000127313384			20.160.112.030.315
	7000004573	 0004				00000000000127313384	20.160.112.030.315
	7000004573	 0005		00000000000127313385			20.160.112.030.315
	7000004573	 0006				00000000000127313385	20.160.112.030.315
	7000004573	 0007		00000000000127313386			20.160.112.030.315
	7000004573	 0008				00000000000127313386	20.160.112.030.315
	7000004573	 0009		00000000000127313387			20.160.112.030.315
	7000004573	 0010				00000000000127313387	20.160.112.030.315
	7000004573	 0011		00000000000127313388			20.160.112.030.315
	7000004573	 0012				00000000000127313388	20.160.112.030.315
	7000004573	 0013		00000000000127313389			20.160.112.030.315
	7000004573	 0014				00000000000127313389	20.160.112.030.315
	7000004573	 0015		00000000000127313390			20.160.112.030.315
	7000004573	 0016				00000000000127313390	20.160.112.030.315
	7000004574	 0001		00000000000127313391			20.160.112.030.542
	7000004574	 0002				00000000000127313391	20.160.112.030.542
	7000004574	 0003		00000000000127313392			20.160.112.030.542
	7000004574	 0004				00000000000127313392	20.160.112.030.542
	7000004574	 0005		00000000000127313393			20.160.112.030.542
	7000004574	 0006				00000000000127313393	20.160.112.030.542
	7000004574	 0007		00000000000127313394			20.160.112.030.542
	7000004574	 0008				00000000000127313394	20.160.112.030.542
	7000004574	 0009		00000000000127313395			20.160.112.030.542
	7000004574	 0010				00000000000127313395	20.160.112.030.542
	7000004574	 0011		00000000000127313396			20.160.112.030.542
	7000004574	 0012				00000000000127313396	20.160.112.030.542
	7000004574	 0013		00000000000127313397			20.160.112.030.542
	7000004574	 0014				00000000000127313397	20.160.112.030.542
	7000004574	 0015		00000000000127313398			20.160.112.030.542
	7000004574	 0016				00000000000127313398	20.160.112.030.542
	7000004575	 0001		00000000000127313407			20.160.112.030.715
	7000004575	 0002				00000000000127313407	20.160.112.030.715
	7000004575	 0003		00000000000127313408			20.160.112.030.715
	7000004575	 0004				00000000000127313408	20.160.112.030.715
	7000004575	 0005		00000000000127313409			20.160.112.030.715
	7000004575	 0006				00000000000127313409	20.160.112.030.715
	7000004575	 0007		00000000000127313410			20.160.112.030.715
	7000004575	 0008				00000000000127313410	20.160.112.030.715
	7000004575	 0009		00000000000127313411			20.160.112.030.715
	7000004575	 0010				00000000000127313411	20.160.112.030.715
	7000004575	 0011		00000000000127313412			20.160.112.030.715
	7000004575	 0012				00000000000127313412	20.160.112.030.715
	7000004575	 0013		00000000000127313413			20.160.112.030.715
	7000004575	 0014				00000000000127313413	20.160.112.030.715
	7000004575	 0015		00000000000127313414			20.160.112.030.715
	7000004575	 0016				00000000000127313414	20.160.112.030.715
	7000004576	 0001		00000000000127313375			20.160.112.031.041
	7000004576	 0002				00000000000127313375	20.160.112.031.041
	7000004576	 0003		00000000000127313376			20.160.112.031.041
	7000004576	 0004				00000000000127313376	20.160.112.031.041
	7000004576	 0005		00000000000127313377			20.160.112.031.041
	7000004576	 0006				00000000000127313377	20.160.112.031.041
	7000004576	 0007		00000000000127313378			20.160.112.031.041
	7000004576	 0008				00000000000127313378	20.160.112.031.041
	7000004576	 0009		00000000000127313379			20.160.112.031.041
	7000004576	 0010				00000000000127313379	20.160.112.031.041
	7000004576	 0011		00000000000127313380			20.160.112.031.041
	7000004576	 0012				00000000000127313380	20.160.112.031.041
	7000004576	 0013		00000000000127313381			20.160.112.031.041
	7000004576	 0014				00000000000127313381	20.160.112.031.041
	7000004576	 0015		00000000000127313382			20.160.112.031.041
	7000004576	 0016				00000000000127313382	20.160.112.031.041
	7000004577	 0001		00000000000014550375			20.160.112.032.547
	7000004577	 0002		00000000000014550376			20.160.112.032.547
	7000004577	 0003		00000000000014550392			20.160.112.032.547
	7000004577	 0004		00000000000014550511			20.160.112.032.547
	7000004578	 0001		00000000000014550505			20.160.112.033.457
	7000004578	 0002		00000000000014550509			20.160.112.033.457
	7000004578	 0003		00000000000014550513			20.160.112.033.457
	7000004579	 0001		00000000000127289859			20.160.112.034.035
	7000004579	 0002				00000000000127289859	20.160.112.034.035
	7000004579	 0003		00000000000127289860			20.160.112.034.035
	7000004579	 0004				00000000000127289860	20.160.112.034.035
	7000004579	 0005		00000000000127289861			20.160.112.034.035
	7000004579	 0006				00000000000127289861	20.160.112.034.035
	7000004579	 0007		00000000000127289862			20.160.112.034.035
	7000004579	 0008				00000000000127289862	20.160.112.034.035
	7000004579	 0009		00000000000127289863			20.160.112.034.035
	7000004579	 0010				00000000000127289863	20.160.112.034.035
	7000004579	 0011		00000000000127289864			20.160.112.034.035
	7000004579	 0012				00000000000127289864	20.160.112.034.035
	7000004579	 0013		00000000000127289865			20.160.112.034.035
	7000004579	 0014				00000000000127289865	20.160.112.034.035
	7000004579	 0015		00000000000127289866			20.160.112.034.035
	7000004579	 0016				00000000000127289866	20.160.112.034.035
	7000004580	 0001		00000000000127289867			20.160.112.034.054
	7000004580	 0002				00000000000127289867	20.160.112.034.054
	7000004580	 0003		00000000000127289868			20.160.112.034.054
	7000004580	 0004				00000000000127289868	20.160.112.034.054
	7000004580	 0005		00000000000127289869			20.160.112.034.054
	7000004580	 0006				00000000000127289869	20.160.112.034.054
	7000004580	 0007		00000000000127289870			20.160.112.034.054
	7000004580	 0008				00000000000127289870	20.160.112.034.054
	7000004580	 0009		00000000000127289871			20.160.112.034.054
	7000004580	 0010				00000000000127289871	20.160.112.034.054
	7000004580	 0011		00000000000127289872			20.160.112.034.054
	7000004580	 0012				00000000000127289872	20.160.112.034.054
	7000004580	 0013		00000000000127289873			20.160.112.034.054
	7000004580	 0014				00000000000127289873	20.160.112.034.054
	7000004580	 0015		00000000000127289874			20.160.112.034.054
	7000004580	 0016				00000000000127289874	20.160.112.034.054
	7000004581	 0001		00000000000127237699			20.160.112.034.540
	7000004581	 0002				00000000000127237699	20.160.112.034.540
	7000004581	 0003		00000000000127237700			20.160.112.034.540
	7000004581	 0004				00000000000127237700	20.160.112.034.540
	7000004581	 0005		00000000000127237701			20.160.112.034.540
	7000004581	 0006				00000000000127237701	20.160.112.034.540
	7000004581	 0007		00000000000127237702			20.160.112.034.540
	7000004581	 0008				00000000000127237702	20.160.112.034.540
	7000004582	 0001		00000000000127237691			20.160.112.034.848
	7000004582	 0002				00000000000127237691	20.160.112.034.848
	7000004582	 0003		00000000000127237692			20.160.112.034.848
	7000004582	 0004				00000000000127237692	20.160.112.034.848
	7000004582	 0005		00000000000127237693			20.160.112.034.848
	7000004582	 0006				00000000000127237693	20.160.112.034.848
	7000004582	 0007		00000000000127237694			20.160.112.034.848
	7000004582	 0008				00000000000127237694	20.160.112.034.848
	7000004583	 0001		00000000000127237695			20.160.112.035.012
	7000004583	 0002				00000000000127237695	20.160.112.035.012
	7000004583	 0003		00000000000127237696			20.160.112.035.012
	7000004583	 0004				00000000000127237696	20.160.112.035.012
	7000004583	 0005		00000000000127237697			20.160.112.035.012
	7000004583	 0006				00000000000127237697	20.160.112.035.012
	7000004583	 0007		00000000000127237698			20.160.112.035.012
	7000004583	 0008				00000000000127237698	20.160.112.035.012
	7000004584	 0001		00000000000014550385			20.160.112.035.128
	7000004584	 0002		00000000000014550386			20.160.112.035.128
	7000004584	 0003		00000000000014550387			20.160.112.035.128
	7000004584	 0004		00000000000014550388			20.160.112.035.128
	7000004584	 0005		00000000000014550389			20.160.112.035.128
	7000004584	 0006		00000000000014550390			20.160.112.035.128
	7000004584	 0007		00000000000014550391			20.160.112.035.128
	7000004584	 0008		00000000000014550506			20.160.112.035.128
	7000004584	 0009		00000000000014550507			20.160.112.035.128
	7000004585	 0001		00000000000014527300			20.160.112.040.325
	7000004585	 0002		00000000000014527301			20.160.112.040.325
	7000004585	 0003		00000000000014527302			20.160.112.040.325
	7000004585	 0004		00000000000014542039			20.160.112.040.325
	7000004585	 0005		00000000000014542040			20.160.112.040.325
	7000004586	 0001		00000000000127289875			20.160.112.041.628
	7000004586	 0002				00000000000127289875	20.160.112.041.628
	7000004586	 0003		00000000000127289876			20.160.112.041.628
	7000004586	 0004				00000000000127289876	20.160.112.041.628
	7000004586	 0005		00000000000127289877			20.160.112.041.628
	7000004586	 0006				00000000000127289877	20.160.112.041.628
	7000004586	 0007		00000000000127289878			20.160.112.041.628
	7000004586	 0008				00000000000127289878	20.160.112.041.628
	7000004586	 0009		00000000000127289879			20.160.112.041.628
	7000004586	 0010				00000000000127289879	20.160.112.041.628
	7000004586	 0011		00000000000127289880			20.160.112.041.628
	7000004586	 0012				00000000000127289880	20.160.112.041.628
	7000004586	 0013		00000000000127289881			20.160.112.041.628
	7000004586	 0014				00000000000127289881	20.160.112.041.628
	7000004586	 0015		00000000000127289882			20.160.112.041.628
	7000004586	 0016				00000000000127289882	20.160.112.041.628
	7000004587	 0001		00000000000014542041			20.160.112.042.101
	7000004588	 0001		00000000000127313399			20.160.112.051.633
	7000004588	 0002				00000000000127313399	20.160.112.051.633
	7000004588	 0003		00000000000127313400			20.160.112.051.633
	7000004588	 0004				00000000000127313400	20.160.112.051.633
	7000004588	 0005		00000000000127313401			20.160.112.051.633
	7000004588	 0006				00000000000127313401	20.160.112.051.633
	7000004588	 0007		00000000000127313402			20.160.112.051.633
	7000004588	 0008				00000000000127313402	20.160.112.051.633
	7000004588	 0009		00000000000127313403			20.160.112.051.633
	7000004588	 0010				00000000000127313403	20.160.112.051.633
	7000004588	 0011		00000000000127313404			20.160.112.051.633
	7000004588	 0012				00000000000127313404	20.160.112.051.633
	7000004588	 0013		00000000000127313405			20.160.112.051.633
	7000004588	 0014				00000000000127313405	20.160.112.051.633
	7000004588	 0015		00000000000127313406			20.160.112.051.633
	7000004588	 0016				00000000000127313406	20.160.112.051.633
	7000004589	 0001		00000000000127313455			20.160.112.051.658
	7000004589	 0002				00000000000127313455	20.160.112.051.658
	7000004589	 0003		00000000000127313456			20.160.112.051.658
	7000004589	 0004				00000000000127313456	20.160.112.051.658
	7000004589	 0005		00000000000127313457			20.160.112.051.658
	7000004589	 0006				00000000000127313457	20.160.112.051.658
	7000004589	 0007		00000000000127313458			20.160.112.051.658
	7000004589	 0008				00000000000127313458	20.160.112.051.658
	7000004589	 0009		00000000000127313459			20.160.112.051.658
	7000004589	 0010				00000000000127313459	20.160.112.051.658
	7000004589	 0011		00000000000127313460			20.160.112.051.658
	7000004589	 0012				00000000000127313460	20.160.112.051.658
	7000004589	 0013		00000000000127313461			20.160.112.051.658
	7000004589	 0014				00000000000127313461	20.160.112.051.658
	7000004589	 0015		00000000000127313462			20.160.112.051.658
	7000004589	 0016				00000000000127313462	20.160.112.051.658
	7000004590	 0001		00000000000127313431			20.160.112.052.012
	7000004590	 0002				00000000000127313431	20.160.112.052.012
	7000004590	 0003		00000000000127313432			20.160.112.052.012
	7000004590	 0004				00000000000127313432	20.160.112.052.012
	7000004590	 0005		00000000000127313433			20.160.112.052.012
	7000004590	 0006				00000000000127313433	20.160.112.052.012
	7000004590	 0007		00000000000127313434			20.160.112.052.012
	7000004590	 0008				00000000000127313434	20.160.112.052.012
	7000004590	 0009		00000000000127313435			20.160.112.052.012
	7000004590	 0010				00000000000127313435	20.160.112.052.012
	7000004590	 0011		00000000000127313436			20.160.112.052.012
	7000004590	 0012				00000000000127313436	20.160.112.052.012
	7000004590	 0013		00000000000127313437			20.160.112.052.012
	7000004590	 0014				00000000000127313437	20.160.112.052.012
	7000004590	 0015		00000000000127313438			20.160.112.052.012
	7000004590	 0016				00000000000127313438	20.160.112.052.012
	7000004591	 0001		00000000000127313447			20.160.112.052.118
	7000004591	 0002				00000000000127313447	20.160.112.052.118
	7000004591	 0003		00000000000127313448			20.160.112.052.118
	7000004591	 0004				00000000000127313448	20.160.112.052.118
	7000004591	 0005		00000000000127313449			20.160.112.052.118
	7000004591	 0006				00000000000127313449	20.160.112.052.118
	7000004591	 0007		00000000000127313450			20.160.112.052.118
	7000004591	 0008				00000000000127313450	20.160.112.052.118
	7000004591	 0009		00000000000127313451			20.160.112.052.118
	7000004591	 0010				00000000000127313451	20.160.112.052.118
	7000004591	 0011		00000000000127313452			20.160.112.052.118
	7000004591	 0012				00000000000127313452	20.160.112.052.118
	7000004591	 0013		00000000000127313453			20.160.112.052.118
	7000004591	 0014				00000000000127313453	20.160.112.052.118
	7000004591	 0015		00000000000127313454			20.160.112.052.118
	7000004591	 0016				00000000000127313454	20.160.112.052.118
	7000004592	 0001		00000000000127149225			20.160.112.052.246
	7000004592	 0002				00000000000127149225	20.160.112.052.246
	7000004592	 0003		00000000000127149226			20.160.112.052.246
	7000004592	 0004				00000000000127149226	20.160.112.052.246
	7000004592	 0005		00000000000127149227			20.160.112.052.246
	7000004592	 0006				00000000000127149227	20.160.112.052.246
	7000004592	 0007		00000000000127149228			20.160.112.052.246
	7000004592	 0008				00000000000127149228	20.160.112.052.246
	7000004593	 0001		00000000000127313415			20.160.112.052.337
	7000004593	 0002				00000000000127313415	20.160.112.052.337
	7000004593	 0003		00000000000127313416			20.160.112.052.337
	7000004593	 0004				00000000000127313416	20.160.112.052.337
	7000004593	 0005		00000000000127313417			20.160.112.052.337
	7000004593	 0006				00000000000127313417	20.160.112.052.337
	7000004593	 0007		00000000000127313418			20.160.112.052.337
	7000004593	 0008				00000000000127313418	20.160.112.052.337
	7000004593	 0009		00000000000127313419			20.160.112.052.337
	7000004593	 0010				00000000000127313419	20.160.112.052.337
	7000004593	 0011		00000000000127313420			20.160.112.052.337
	7000004593	 0012				00000000000127313420	20.160.112.052.337
	7000004593	 0013		00000000000127313421			20.160.112.052.337
	7000004593	 0014				00000000000127313421	20.160.112.052.337
	7000004593	 0015		00000000000127313422			20.160.112.052.337
	7000004593	 0016				00000000000127313422	20.160.112.052.337
	7000004594	 0001		00000000000127149229			20.160.112.052.626
	7000004594	 0002				00000000000127149229	20.160.112.052.626
	7000004594	 0003		00000000000127149230			20.160.112.052.626
	7000004594	 0004				00000000000127149230	20.160.112.052.626
	7000004594	 0005		00000000000127149231			20.160.112.052.626
	7000004594	 0006				00000000000127149231	20.160.112.052.626
	7000004594	 0007		00000000000127149232			20.160.112.052.626
	7000004594	 0008				00000000000127149232	20.160.112.052.626
	7000004595	 0001		00000000000014482498			20.160.112.053.629
	7000004595	 0002		00000000000014550508			20.160.112.053.629
	7000004595	 0003		00000000000014550510			20.160.112.053.629
	7000004595	 0004		00000000000014550512			20.160.112.053.629
	7000004595	 0005		00000000000014550514			20.160.112.053.629
	7000004595	 0006		00000000000014550515			20.160.112.053.629
	7000004596	 0001		00000000000127149233			20.160.112.053.642
	7000004596	 0002				00000000000127149233	20.160.112.053.642
	7000004596	 0003		00000000000127149234			20.160.112.053.642
	7000004596	 0004				00000000000127149234	20.160.112.053.642
	7000004596	 0005		00000000000127149235			20.160.112.053.642
	7000004596	 0006				00000000000127149235	20.160.112.053.642
	7000004596	 0007		00000000000127149236			20.160.112.053.642
	7000004596	 0008				00000000000127149236	20.160.112.053.642
	7000004597	 0001		00000000000127237651			20.160.112.053.811
	7000004597	 0002				00000000000127237651	20.160.112.053.811
	7000004597	 0003		00000000000127237652			20.160.112.053.811
	7000004597	 0004				00000000000127237652	20.160.112.053.811
	7000004597	 0005		00000000000127237653			20.160.112.053.811
	7000004597	 0006				00000000000127237653	20.160.112.053.811
	7000004597	 0007		00000000000127237654			20.160.112.053.811
	7000004597	 0008				00000000000127237654	20.160.112.053.811
	7000004598	 0001		00000000000014482499			20.160.112.055.955
	7000004598	 0002		00000000000014482500			20.160.112.055.955
	7000004598	 0003		00000000000014527240			20.160.112.055.955
	7000004599	 0001		00000000000127218219			20.160.112.065.646
	7000004599	 0002				00000000000127218219	20.160.112.065.646
	7000004599	 0003		00000000000127218220			20.160.112.065.646
	7000004599	 0004				00000000000127218220	20.160.112.065.646
	7000004599	 0005		00000000000127218221			20.160.112.065.646
	7000004599	 0006				00000000000127218221	20.160.112.065.646
	7000004599	 0007		00000000000127218222			20.160.112.065.646
	7000004599	 0008				00000000000127218222	20.160.112.065.646
	7000004599	 0009		00000000000127218223			20.160.112.065.646
	7000004599	 0010				00000000000127218223	20.160.112.065.646
	7000004599	 0011		00000000000127218224			20.160.112.065.646
	7000004599	 0012				00000000000127218224	20.160.112.065.646
	7000004599	 0013		00000000000127218225			20.160.112.065.646
	7000004599	 0014				00000000000127218225	20.160.112.065.646
	7000004599	 0015		00000000000127218226			20.160.112.065.646
	7000004599	 0016				00000000000127218226	20.160.112.065.646
	7000004599	 0017		00000000000127218227			20.160.112.065.646
	7000004599	 0018				00000000000127218227	20.160.112.065.646
	7000004599	 0019		00000000000127218228			20.160.112.065.646
	7000004599	 0020				00000000000127218228	20.160.112.065.646
	7000004599	 0021		00000000000127218229			20.160.112.065.646
	7000004599	 0022				00000000000127218229	20.160.112.065.646
	7000004599	 0023		00000000000127218230			20.160.112.065.646
	7000004599	 0024				00000000000127218230	20.160.112.065.646
	7000004600	 0001		00000000000014522064			20.160.112.071.537
	7000004601	 0001		00000000000127218243			20.160.112.073.846
	7000004601	 0002				00000000000127218243	20.160.112.073.846
	7000004601	 0003		00000000000127218244			20.160.112.073.846
	7000004601	 0004				00000000000127218244	20.160.112.073.846
	7000004601	 0005		00000000000127218245			20.160.112.073.846
	7000004601	 0006				00000000000127218245	20.160.112.073.846
	7000004601	 0007		00000000000127218246			20.160.112.073.846
	7000004601	 0008				00000000000127218246	20.160.112.073.846
	7000004601	 0009		00000000000127218247			20.160.112.073.846
	7000004601	 0010				00000000000127218247	20.160.112.073.846
	7000004601	 0011		00000000000127218248			20.160.112.073.846
	7000004601	 0012				00000000000127218248	20.160.112.073.846
	7000004601	 0013		00000000000127218249			20.160.112.073.846
	7000004601	 0014				00000000000127218249	20.160.112.073.846
	7000004601	 0015		00000000000127218250			20.160.112.073.846
	7000004601	 0016				00000000000127218250	20.160.112.073.846
	7000004601	 0017		00000000000127218251			20.160.112.073.846
	7000004601	 0018				00000000000127218251	20.160.112.073.846
	7000004601	 0019		00000000000127218252			20.160.112.073.846
	7000004601	 0020				00000000000127218252	20.160.112.073.846
	7000004601	 0021		00000000000127218253			20.160.112.073.846
	7000004601	 0022				00000000000127218253	20.160.112.073.846
	7000004601	 0023		00000000000127218254			20.160.112.073.846
	7000004601	 0024				00000000000127218254	20.160.112.073.846
	7000004602	 0001		00000000000127218315			20.160.112.074.202
	7000004602	 0002				00000000000127218315	20.160.112.074.202
	7000004602	 0003		00000000000127218316			20.160.112.074.202
	7000004602	 0004				00000000000127218316	20.160.112.074.202
	7000004602	 0005		00000000000127218317			20.160.112.074.202
	7000004602	 0006				00000000000127218317	20.160.112.074.202
	7000004602	 0007		00000000000127218318			20.160.112.074.202
	7000004602	 0008				00000000000127218318	20.160.112.074.202
	7000004602	 0009		00000000000127218319			20.160.112.074.202
	7000004602	 0010				00000000000127218319	20.160.112.074.202
	7000004602	 0011		00000000000127218320			20.160.112.074.202
	7000004602	 0012				00000000000127218320	20.160.112.074.202
	7000004602	 0013		00000000000127218321			20.160.112.074.202
	7000004602	 0014				00000000000127218321	20.160.112.074.202
	7000004602	 0015		00000000000127218322			20.160.112.074.202
	7000004602	 0016				00000000000127218322	20.160.112.074.202
	7000004602	 0017		00000000000127218323			20.160.112.074.202
	7000004602	 0018				00000000000127218323	20.160.112.074.202
	7000004602	 0019		00000000000127218324			20.160.112.074.202
	7000004602	 0020				00000000000127218324	20.160.112.074.202
	7000004602	 0021		00000000000127218325			20.160.112.074.202
	7000004602	 0022				00000000000127218325	20.160.112.074.202
	7000004602	 0023		00000000000127218326			20.160.112.074.202
	7000004602	 0024				00000000000127218326	20.160.112.074.202
	7000004603	 0001		00000000000127237747			20.160.112.074.815
	7000004603	 0002				00000000000127237747	20.160.112.074.815
	7000004603	 0003		00000000000127237748			20.160.112.074.815
	7000004603	 0004				00000000000127237748	20.160.112.074.815
	7000004603	 0005		00000000000127237749			20.160.112.074.815
	7000004603	 0006				00000000000127237749	20.160.112.074.815
	7000004603	 0007		00000000000127237750			20.160.112.074.815
	7000004603	 0008				00000000000127237750	20.160.112.074.815
	7000004604	 0001		00000000000014522066			20.160.112.075.131
	7000004604	 0002		00000000000014522072			20.160.112.075.131
	7000004605	 0001		00000000000127237743			20.160.112.075.237
	7000004605	 0002				00000000000127237743	20.160.112.075.237
	7000004605	 0003		00000000000127237744			20.160.112.075.237
	7000004605	 0004				00000000000127237744	20.160.112.075.237
	7000004605	 0005		00000000000127237745			20.160.112.075.237
	7000004605	 0006				00000000000127237745	20.160.112.075.237
	7000004605	 0007		00000000000127237746			20.160.112.075.237
	7000004605	 0008				00000000000127237746	20.160.112.075.237
	7000004606	 0001		00000000000127237663			20.160.112.075.432
	7000004606	 0002				00000000000127237663	20.160.112.075.432
	7000004606	 0003		00000000000127237664			20.160.112.075.432
	7000004606	 0004				00000000000127237664	20.160.112.075.432
	7000004606	 0005		00000000000127237665			20.160.112.075.432
	7000004606	 0006				00000000000127237665	20.160.112.075.432
	7000004606	 0007		00000000000127237666			20.160.112.075.432
	7000004606	 0008				00000000000127237666	20.160.112.075.432
	7000004607	 0001		00000000000014552378			20.160.112.075.640
	7000004607	 0002				00000000000014552378	20.160.112.075.640
	7000004608	 0001		00000000001000001273			20.160.112.075.834
	7000004608	 0002				00000000001000001273	20.160.112.075.834
	7000004608	 0003		00000000001000001274			20.160.112.075.834
	7000004608	 0004				00000000001000001274	20.160.112.075.834
	7000004608	 0005		00000000001000001275			20.160.112.075.834
	7000004608	 0006				00000000001000001275	20.160.112.075.834
	7000004608	 0007		00000000001000001276			20.160.112.075.834
	7000004608	 0008				00000000001000001276	20.160.112.075.834
	7000004609	 0001		00000000000014552373			20.160.112.080.250
	7000004609	 0002				00000000000014552373	20.160.112.080.250
	7000004610	 0001		00000000000014552377			20.160.112.080.616
	7000004610	 0002				00000000000014552377	20.160.112.080.616
	7000004611	 0001		00000000000014552368			20.160.112.080.741
	7000004611	 0002				00000000000014552368	20.160.112.080.741
	7000004612	 0001		00000000000014552376			20.160.112.081.129
	7000004612	 0002				00000000000014552376	20.160.112.081.129
	7000004613	 0001		00000000000014527243			20.160.112.081.203
	7000004613	 0002		00000000000014527313			20.160.112.081.203
	7000004613	 0003		00000000000014527314			20.160.112.081.203
	7000004613	 0004		00000000000014552373			20.160.112.081.203
	7000004613	 0005		00000000000014552378			20.160.112.081.203
	7000004613	 0006		00000000001000001272			20.160.112.081.203
