INDEX,/BIC/GEWTST75L,WM_LGNUM,OI_EBELN,OI_EBELP,WM_DOCNO,WM_ITEMNO,/BIC/GEWHUGUID,RECORDMODE,CALYEAR,CALMONTH,CALWEEK,CALDAY,WEEKDAY1,WM_PRODNO,WM_HUIDENT,/BIC/GEWPWAGEN,/BIC/G0WM_TU_N,WM_TUSRACT,WM_LICNUM,WM_LGPLA,/BIC/GEWTSTP00,/BIC/GEWVBELN,/BIC/GEWTSTP10,/BIC/GEWSTAT10,/BIC/GEWTSTP20,/BIC/GEWSTAT20,/BIC/GEWTSTP30,/BIC/GEWSTAT30,/BIC/GEWTSTP40,/BIC/GEWSTAT40,/BIC/GEWTSTP45,/BIC/GEWSTAT45,/BIC/GEWTSTP50,/BIC/GEWSTAT50,/BIC/GEWTSTP60,/BIC/GEWSTAT60,/BIC/GEWTSTP65,/BIC/GEWSTAT65,/BIC/GEWTSTP70,/BIC/GEWSTAT70,/BIC/GEWTSTP75,/BIC/GEWSTAT75,/BIC/GEWTSTP80,/BIC/GEWSTAT80,/BIC/GEWTSTP90,/BIC/GEWSTAT90,/BIC/GEWTSTP95,/BIC/GEWSTAT95,/BIC/GEWSTAT15,/BIC/GEWSTAT99,/BIC/GEWSTATTL,/BIC/GEWLSTAT,/BIC/GEWTSTPUP,WM_COUNT2,/BIC/GEW2030L,/BIC/GEW3040L,/BIC/GEW4045T,/BIC/GEW6565T,/BIC/GEW6575L,/BIC/GEW7080L,/BIC/GEW7575T,/BIC/GEW8090L,/BIC/GEW2080L,/BIC/GEWTST45L,/BIC/GEWTST65L,RECORD
1270,0,LOCM,5100045008,10,00000000000000000000000022000001004,10,AE2340D55A031ED685BCEA2B0D9CDF54,,2016,201605,201619,2016-05-09,1,06E105269C,00000000000013946467,,000000200000000602,813,JZC074,WAENGPASS1,20160509133534,,20160509133629,2,20160509153014,1,20160509154842,2,20160509155145,3,20160509155147,3,20160509155147,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160509160615,1,1108,183,16,0,0,0,0,0,0,20160509155147,0,1270
1271,0,LOCM,5100045009,10,00000000000000000000000022000000806,10,AE2340D55A031ED685BCEA2AD2625F54,,2016,201605,201619,2016-05-09,1,06E105269C,00000000000013946465,,000000200000000602,813,JZC074,WAENGPASS1,20160509133536,,20160509133629,2,20160509153014,1,20160509154842,2,20160509155131,3,20160509155147,3,20160509155147,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160509160615,1,1108,169,16,0,0,0,0,0,0,20160509155147,0,1271
1272,0,LOCM,5100045010,10,00000000000000000000000022000000805,10,AE2340D55A031ED685BCEA2B00471F54,,2016,201605,201619,2016-05-09,1,06E105269C,00000000000013946466,,000000200000000602,813,JZC074,WAENGPASS1,20160509133536,,20160509133629,2,20160509153014,1,20160509154842,2,20160509155138,3,20160509155147,3,20160509155147,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160509160615,1,1108,176,16,0,0,0,0,0,0,20160509155147,0,1272
1273,0,LOCM,5100045011,10,00000000000000000000000022000001006,10,0A63B21C04021ED685BE5274E2A5C239,,2016,201605,201619,2016-05-09,1,06H103023S,00000000000013946472,,,0,,WAENGPASS1,20160509143817,,20160509143900,3,20160704122823,1,20160928112819,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,20160928112914,1,7426796,0,0,0,0,0,0,0,0,0,0,1273
1274,0,LOCM,5100045012,10,00000000000000000000000022000000807,10,0A63B21C04021ED685BE5274F0E90239,,2016,201605,201619,2016-05-09,1,06H103023S,00000000000013946473,,,0,,WAENGPASS1,20160509143818,,20160509143900,3,20160704122825,1,20160928112819,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,20160928112914,1,7426794,0,0,0,0,0,0,0,0,0,0,1274
1275,0,LOCM,5100045013,10,00000000000000000000000022000001005,10,0A63B21C04021ED685BE5274A1ED0239,,2016,201605,201619,2016-05-09,1,06H103023S,00000000000013946471,,,0,,WAENGPASS1,20160509143820,,20160509143900,3,20160704122823,1,20160928112819,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,20160928112914,1,7426796,0,0,0,0,0,0,0,0,0,0,1275
1276,0,LOCM,5100045014,10,00000000000000000000000022000001007,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,1,06E105269C,,,,0,,,20160509160814,,20160509160851,3,20160509161045,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,20160509183815,1,0,0,0,0,0,0,0,0,0,0,0,1276
1277,0,LOCM,5100045015,10,00000000000000000000000022000000911,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,1,06E105269C,,,,0,,,20160509160817,,20160509160852,3,20160509161045,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,20160509183915,1,0,0,0,0,0,0,0,0,0,0,0,1277
1278,0,LOCM,5100045016,10,00000000000000000000000022000000910,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,1,06E105269C,,,,0,,,20160509160818,,20160509160851,3,20160509161045,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,20160509183915,1,0,0,0,0,0,0,0,0,0,0,0,1278
1279,0,LOCM,5100045017,10,00000000000000000000000021000001510,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-10,2,077103153L,,,,0,,,20160510131332,,20160510131543,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160510202016,1,0,0,0,0,0,0,0,0,0,0,0,1279
1280,0,LOCM,5100045018,10,00000000000000000000000021000001509,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-10,2,077103153L,,,,0,,,20160510131334,,20160510131543,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160510202016,1,0,0,0,0,0,0,0,0,0,0,0,1280
1281,0,LOCM,5100045019,10,00000000000000000000000022000001015,10,0A220EF637021ED685D52423CD8549B1,,2016,201605,201619,2016-05-11,3,04E103404N,00000000000013946575,,000000200000000565,839,LKW5111138,WAENGPASS1,20160511091541,,20160511091929,1,20160511091930,3,20160511093235,3,20160511093857,3,20160511093914,3,20160511093914,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160511114617,1,785,382,30,0,0,0,0,0,0,20160511093914,0,1281
1282,0,LOCM,5100045019,10,00000000000000000000000022000001015,10,AE2340D55A031ED685EB4BB87DCB5369,,2016,201605,201619,2016-05-11,3,04E103404N,00000000000013946926,,000000200000000565,839,LKW5111138,WAENGPASS1,20160511091541,,20160511091929,1,20160511091930,3,20160511093819,2,20160511093913,3,20160511093914,3,20160511093914,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160511114617,1,1129,54,30,0,0,0,0,0,0,20160511093914,0,1282
1283,0,LOCM,5100045019,10,00000000000000000000000022000001015,10,AE2340D55A031ED685EB7A8BE1821081,,2016,201605,201619,2016-05-11,3,04E103404N,00000000001000002181,,000000200000000565,839,LKW5111138,WAENGPASS1,20160511091541,,20160511091929,1,20160511093730,1,20160511093830,3,20160511093844,3,20160511093914,3,20160511093914,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160511114617,1,60,14,30,0,0,0,0,0,0,20160511093914,0,1283
1284,0,LOCM,5100045019,10,00000000000000000000000022000001015,10,AE2340D55A031EE685EAFEDE967CDC77,,2016,201605,201619,2016-05-11,3,04E103404N,00000000001000002180,,000000200000000565,839,LKW5111138,WAENGPASS1,20160511091541,,20160511091929,1,20160511091930,3,20160511093258,3,20160511093855,3,20160511093914,3,20160511093914,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160511114617,1,808,357,30,0,0,0,0,0,0,20160511093914,0,1284
1285,0,LOCM,5100045020,10,00000000000000000000000022000001016,10,AE2340D55A031ED685EC22CDAA741369,,2016,201605,201619,2016-05-11,3,04E103404N,00000000000013946932,,,0,,WAENGPASS1,20160511094146,,20160511094222,3,20160511101454,1,20160511101657,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,20160511121217,1,123,0,0,0,0,0,0,0,0,0,0,1285
1286,0,LOCM,5100045021,10,00000000000000000000000022000001017,10,AE2340D55A031ED685EC4D9BF9C21F54,,2016,201605,201619,2016-05-11,3,04E103404N,00000000000013946940,,,0,,WAENGPASS1,20160511101807,,20160511101834,3,20160511102521,1,20160511102617,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,20160511124817,1,56,0,0,0,0,0,0,0,0,0,0,1286
1287,0,LOCM,5100045021,10,00000000000000000000000022000001017,10,AE2340D55A031ED685EC4E04A2AC43C6,,2016,201605,201619,2016-05-11,3,04E103404N,00000000000013946942,,,0,,WAENGPASS1,20160511101807,,20160511101834,3,20160511102521,1,20160511102710,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,20160511124817,1,109,0,0,0,0,0,0,0,0,0,0,1287
1288,0,LOCM,5100045021,10,00000000000000000000000022000001017,10,AE2340D55A031ED685EC506144051369,,2016,201605,201619,2016-05-11,3,04E103404N,00000000000013946944,,,0,,WAENGPASS1,20160511101807,,20160511101834,3,20160511102521,1,20160511102606,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,20160511124817,1,45,0,0,0,0,0,0,0,0,0,0,1288
1289,0,LOCM,5100045022,10,00000000000000000000000022000001018,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-11,3,04E103404N,,,,0,,,20160511103807,,20160511103835,3,20160511103835,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,20160609061742,1,0,0,0,0,0,0,0,0,0,0,0,1289
1290,0,LOCM,5100045022,10,00000000000000000000000022000001018,10,0A220EF637021EE685EC8641A4E6D42C,,2016,201605,201619,2016-05-11,3,04E103404N,00000000000013946946,,,0,,WAENGPASS1,20160511103807,,20160511103835,3,20160511103835,3,20160609061713,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,20160609061742,1,2489918,0,0,0,0,0,0,0,0,0,0,1290
1291,0,LOCM,5100045023,10,00000000000000000000000022000000919,10,0A220EF637021ED685EE3907A4A509B1,,2016,201605,201619,2016-05-11,3,04E103404N,00000000000013946958,,,0,,WAENGPASS1,20160511120840,,20160511120911,3,20160511121433,1,20160511121712,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,20160511143917,1,159,0,0,0,0,0,0,0,0,0,0,1291
1292,0,LOCM,5100045026,10,00000000000000000000000021000001701,10,AE2340D55A031EE68CC7DD88B73D0AAC,,2016,201606,201624,2016-06-14,2,038105101AAROH,00000000000013954052,,000000200000000651,851,LKW001,LMWALKWR03,20160614145042,,20160614145113,3,20160614145115,3,20160614145737,3,20160614150436,3,20160614150445,3,20160614150445,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160614215736,1,382,419,13,0,0,0,0,0,0,20160614150445,0,1292
1293,0,LOCM,5100045027,10,00000000000000000000000021000001900,10,AE2340D55A031EE68CC7DD8A9DA65BB2,,2016,201606,201624,2016-06-14,2,038105101AAROH,00000000000013954054,,000000200000000651,851,LKW001,LMWALKWR03,20160614145043,,20160614145113,3,20160614145115,3,20160614145631,3,20160614150432,3,20160614150445,3,20160614150445,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160614215736,1,316,481,13,0,0,0,0,0,0,20160614150445,0,1293
1294,0,LOCM,5100045028,10,00000000000000000000000021000001901,10,0A220EF637021ED681F87620C5AD06FE,,2016,201606,201624,2016-06-14,2,038105101AAROH,00000000000013946082,,000000200000000651,851,LKW001,LMWALKWR03,20160614145044,,20160614145113,3,20160614150018,1,20160614150115,3,20160614150442,3,20160614150445,3,20160614150445,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160614215736,1,57,207,13,0,0,0,0,0,0,20160614150445,0,1294
1295,0,LOCM,5100045103,10,00000000000000000000000022000000809,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,1,06H121011P,,,,0,,,20160509203813,,20160509203914,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160509230815,1,0,0,0,0,0,0,0,0,0,0,0,1295
1296,0,LOCM,5100045104,10,00000000000000000000000022000000913,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,1,06H121011P,,,,0,,,20160509203814,,20160509203914,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160509230815,1,0,0,0,0,0,0,0,0,0,0,0,1296
1297,0,LOCM,5100045105,10,00000000000000000000000022000001008,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,1,06H121011P,,,,0,,,20160509203815,,20160509203914,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160509230916,1,0,0,0,0,0,0,0,0,0,0,0,1297
1298,0,LOCM,5100045106,10,00000000000000000000000022000000808,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,1,06H121011P,,,,0,,,20160509203815,,20160509203914,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160509230916,1,0,0,0,0,0,0,0,0,0,0,0,1298
1299,0,LOCM,5100045107,10,00000000000000000000000022000000912,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,1,06H121011P,,,,0,,,20160509203816,,20160509203914,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160509230916,1,0,0,0,0,0,0,0,0,0,0,0,1299
1300,0,LOCM,5100045108,10,00000000000000000000000022000000811,10,0A220EF637021ED685D0CDCC15E05FA8,,2016,201605,201619,2016-05-10,2,06E103023BB,00000000000013946524,,000000200000000558,825,LKW5101040,WAENGPASS1,20160510081021,,20160510081107,3,20160510081226,1,20160510084009,1,20160510084033,3,20160510084038,3,20160510084038,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510104116,1,1663,24,8,0,0,0,0,0,0,20160510084038,0,1300
1301,0,LOCM,5100045109,10,00000000000000000000000022000000810,10,0A220EF637021ED685D0CDCBF5A3DFA8,,2016,201605,201619,2016-05-10,2,06E103023BB,00000000000013946523,,000000200000000558,825,LKW5101040,WAENGPASS1,20160510081021,,20160510081107,3,20160510081226,1,20160510084009,1,20160510084030,3,20160510084038,3,20160510084038,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510104116,1,1663,21,8,0,0,0,0,0,0,20160510084038,0,1301
1302,0,LOCM,5100045110,10,00000000000000000000000022000000914,10,0A220EF637021ED685D0CDCC21C41FA8,,2016,201605,201619,2016-05-10,2,06E103023BB,00000000000013946525,,000000200000000558,825,LKW5101040,WAENGPASS1,20160510081022,,20160510081107,3,20160510081226,1,20160510084009,1,20160510084036,3,20160510084038,3,20160510084038,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510104116,1,1663,27,8,0,0,0,0,0,0,20160510084038,0,1302
1303,0,LOCM,5100045111,10,00000000000000000000000022000001009,10,0A63B21C04021ED685D10806CAB3C797,,2016,201605,201619,2016-05-10,2,06E103023BB,00000000000013946530,,000000200000000557,823,LKW5101035,WAENGPASS1,20160510082236,,20160510082313,3,20160510082512,1,20160510083524,3,20160510083614,3,20160510083619,3,20160510083619,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510105316,1,612,50,9,0,0,0,0,0,0,20160510083619,0,1303
1304,0,LOCM,5100045112,10,00000000000000000000000022000000812,10,0A63B21C04021ED685D108069A84C797,,2016,201605,201619,2016-05-10,2,06E103023BB,00000000000013946529,,000000200000000557,823,LKW5101035,WAENGPASS1,20160510082237,,20160510082312,3,20160510082512,1,20160510083524,3,20160510083610,3,20160510083619,3,20160510083619,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510105316,1,612,46,9,0,0,0,0,0,0,20160510083619,0,1304
1305,0,LOCM,5100045113,10,00000000000000000000000022000000915,10,0A63B21C04021ED685D10806D8674797,,2016,201605,201619,2016-05-10,2,06E103023BB,00000000000013946531,,000000200000000557,823,LKW5101035,WAENGPASS1,20160510082237,,20160510082313,3,20160510082512,1,20160510083524,3,20160510083617,3,20160510083619,3,20160510083619,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510105316,1,612,53,9,0,0,0,0,0,0,20160510083619,0,1305
1306,0,LOCM,5100045114,10,,0,00000000000000000000000000000000,,2016,201605,201619,2016-05-10,2,06E103023BB,,,,0,,,20160510083251,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20160510110316,1,0,0,0,0,0,0,0,0,0,0,0,1306
1307,0,LOCM,5100045115,10,,0,00000000000000000000000000000000,,2016,201605,201619,2016-05-10,2,06E103023BB,,,,0,,,20160510083252,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20160510110316,1,0,0,0,0,0,0,0,0,0,0,0,1307
1308,0,LOCM,5100045116,10,,0,00000000000000000000000000000000,,2016,201605,201619,2016-05-10,2,06E103023BB,,,,0,,,20160510083252,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20160510110316,1,0,0,0,0,0,0,0,0,0,0,0,1308
1309,0,LOCM,5100045117,10,,0,00000000000000000000000000000000,,2016,201605,201619,2016-05-10,2,06E103023BB,,,,0,,,20160510083252,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20160510110316,1,0,0,0,0,0,0,0,0,0,0,0,1309
1310,0,LOCM,5100045118,10,00000000000000000000000022000000815,10,0A63B21C04021EE685D18105A837165D,,2016,201605,201619,2016-05-10,2,06E103023BB,00000000000013946542,,000000200000000559,827,LKW5101056,WAENGPASS1,20160510084925,,20160510084955,3,20160510085329,1,20160510085444,3,20160510085635,3,20160510085639,3,20160510085639,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510112016,1,75,111,9,0,0,0,0,0,0,20160510085639,0,1310
1311,0,LOCM,5100045119,10,00000000000000000000000022000000814,10,0A63B21C04021EE685D1810577CFD65D,,2016,201605,201619,2016-05-10,2,06E103023BB,00000000000013946541,,000000200000000559,827,LKW5101056,WAENGPASS1,20160510084926,,20160510084955,3,20160510085329,1,20160510085444,3,20160510085630,3,20160510085639,3,20160510085639,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510112016,1,75,106,9,0,0,0,0,0,0,20160510085639,0,1311
1312,0,LOCM,5100045120,10,00000000000000000000000022000001010,10,0A63B21C04021EE685D18105B6C1965D,,2016,201605,201619,2016-05-10,2,06E103023BB,00000000000013946543,,000000200000000559,827,LKW5101056,WAENGPASS1,20160510084926,,20160510084955,3,20160510085329,1,20160510085444,3,20160510085637,3,20160510085639,3,20160510085639,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510112016,1,75,113,9,0,0,0,0,0,0,20160510085639,0,1312
1313,0,LOCM,5100045121,10,00000000000000000000000022000000813,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-10,2,06E103023BB,,,,0,,,20160510084926,,20160510084955,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160510112016,1,0,0,0,0,0,0,0,0,0,0,0,1313
1314,0,LOCM,5100045122,10,00000000000000000000000022000000816,10,AE2340D55A031EE685D1D034186FDC77,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946547,,000000200000000561,831,LKW5101136,WAENGPASS1,20160510090721,,20160510090746,3,20160510090838,2,20160510093610,1,20160510093652,3,20160510093742,2,20160510093742,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510113816,1,1652,42,50,0,0,0,0,0,0,20160510093742,0,1314
1315,0,LOCM,5100045123,10,00000000000000000000000022000000916,10,AE2340D55A031EE685D1D0343435DC77,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946549,,000000200000000561,831,LKW5101136,WAENGPASS1,20160510090722,,20160510090746,3,20160510090838,2,20160510093610,1,20160510093713,3,20160510093742,3,20160510093742,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510113816,1,1652,63,50,0,0,0,0,0,0,20160510093742,0,1315
1316,0,LOCM,5100045124,10,00000000000000000000000022000001011,10,AE2340D55A031EE685D1D0342995DC77,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946548,,000000200000000561,831,LKW5101136,WAENGPASS1,20160510090722,,20160510090747,3,20160510090838,2,20160510093610,1,20160510093700,3,20160510093742,3,20160510093742,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510113816,1,1652,50,50,0,0,0,0,0,0,20160510093742,0,1316
1317,0,LOCM,5100045125,10,00000000000000000000000022000000817,10,0A220EF637021ED685D1EF569065C9B1,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946553,,000000200000000561,831,LKW5101136,WAENGPASS1,20160510091411,,20160510091436,3,20160510091520,3,20160510093610,1,20160510093719,3,20160510093742,3,20160510093742,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510114416,1,1250,69,50,0,0,0,0,0,0,20160510093742,0,1317
1318,0,LOCM,5100045126,10,00000000000000000000000022000000818,10,0A220EF637021ED685D1EF56A66DC9B1,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946554,,000000200000000561,831,LKW5101136,WAENGPASS1,20160510091412,,20160510091437,3,20160510091520,3,20160510093610,1,20160510093723,3,20160510093742,3,20160510093742,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510114416,1,1250,73,50,0,0,0,0,0,0,20160510093742,0,1318
1319,0,LOCM,5100045127,10,00000000000000000000000022000000917,10,0A220EF637021ED685D1EF56B45849B1,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946555,,000000200000000561,831,LKW5101136,WAENGPASS1,20160510091412,,20160510091437,3,20160510091520,3,20160510093610,1,20160510093726,3,20160510093742,3,20160510093742,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510114416,1,1250,76,50,0,0,0,0,0,0,20160510093742,0,1319
1320,0,LOCM,5100045128,10,00000000000000000000000022000000819,10,0A220EF637021EE685D20803615310EF,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946559,,000000200000000561,831,LKW5101136,WAENGPASS1,20160510091939,,20160510092005,3,20160510092050,3,20160510093550,3,20160510093732,3,20160510093742,3,20160510093742,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510115016,1,900,102,50,0,0,0,0,0,0,20160510093742,0,1320
1321,0,LOCM,5100045129,10,00000000000000000000000022000000918,10,AE2340D55A031ED685D48260D110825C,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946572,,000000200000000562,833,LKW5101344,WAENGPASS1,20160510091940,,20160510092005,3,20160510114123,1,20160510114151,3,20160510114431,3,20160510114432,3,20160510114432,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510115016,1,28,160,7,0,0,0,0,0,0,20160510114432,0,1321
1322,0,LOCM,5100045130,10,00000000000000000000000022000001013,10,0A63B21C04021ED685D468EF06B2D470,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946569,,000000200000000562,833,LKW5101344,WAENGPASS1,20160510091940,,20160510092006,3,20160510113617,1,20160510113722,3,20160510114425,3,20160510114432,3,20160510114432,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510115016,1,65,423,7,0,0,0,0,0,0,20160510114432,0,1322
1323,0,LOCM,5100045131,10,00000000000000000000000022000000820,10,0A220EF637021EE685D20803711ED0EF,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946560,,000000200000000561,831,LKW5101136,WAENGPASS1,20160510091941,,20160510092005,3,20160510092050,3,20160510093550,3,20160510093736,3,20160510093742,3,20160510093742,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510115016,1,900,106,50,0,0,0,0,0,0,20160510093742,0,1323
1324,0,LOCM,5100045132,10,00000000000000000000000022000001012,10,0A220EF637021EE685D208037B2C90EF,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946561,,000000200000000561,831,LKW5101136,WAENGPASS1,20160510091941,,20160510092005,3,20160510092050,3,20160510093550,3,20160510093740,3,20160510093742,3,20160510093742,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510115016,1,900,110,50,0,0,0,0,0,0,20160510093742,0,1324
1325,0,LOCM,5100045133,10,00000000000000000000000021000001508,10,AE2340D55A031EE685D4AFEE3FBC1C77,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946566,,000000200000000563,835,LKW5101402,LMWALKWL01,20160510114829,,20160510114901,3,20160510114902,3,20160510120210,3,20160510120229,3,20160510120247,3,20160510120247,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510185517,1,788,19,18,0,0,0,0,0,0,20160510120247,0,1325
1326,0,LOCM,5100045133,10,00000000000000000000000021000001508,10,AE2340D55A031EE685D4AFEE4B0C5C77,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946567,,000000200000000563,835,LKW5101402,LMWALKWL01,20160510114829,,20160510114901,3,20160510114902,3,20160510120144,3,20160510120245,3,20160510120247,3,20160510120247,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160510185517,1,762,61,18,0,0,0,0,0,0,20160510120247,0,1326
1327,0,LOCM,5100045134,10,00000000000000000000000022000000821,10,0A63B21C04021ED685EAED7281764C57,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946922,,000000200000000564,837,LKW5111109,WAENGPASS1,20160510121902,,20160510122553,1,20160510122554,3,20160511090653,1,20160511091014,3,20160511091019,3,20160511091019,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160511091117,1,74459,201,19,0,0,0,0,0,0,20160511091019,0,1327
1328,0,LOCM,5100045134,10,00000000000000000000000022000000821,10,0A63B21C04021ED685EAED72937D4C57,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946923,,000000200000000564,837,LKW5111109,WAENGPASS1,20160510121902,,20160510122553,1,20160510122554,3,20160511090653,1,20160511091017,3,20160511091019,3,20160511091019,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160511091117,1,74459,204,19,0,0,0,0,0,0,20160511091019,0,1328
1329,0,LOCM,5100045134,10,00000000000000000000000022000000821,10,AE2340D55A031ED685D48260E271425C,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946573,,000000200000000564,837,LKW5111109,WAENGPASS1,20160510121902,,20160510122553,1,20160510122554,3,20160511085557,1,20160511091000,3,20160511091019,3,20160511091019,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160511091117,1,73803,843,19,0,0,0,0,0,0,20160511091019,0,1329
1330,0,LOCM,5100045135,10,00000000000000000000000022000001014,10,AE2340D55A031EE685D4AFEE30225C77,,2016,201605,201619,2016-05-10,2,04E103404N,00000000000013946565,,000000200000000564,837,LKW5111109,WAENGPASS1,20160510121903,,20160510122201,1,20160510122201,3,20160511085609,1,20160511091007,3,20160511091019,3,20160511091019,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160511091117,1,74048,838,19,0,0,0,0,0,0,20160511091019,0,1330
1331,0,LOCM,5100045136,10,00000000000000000000000021000001414,10,0A220EF637021ED681F87620F6FE06FE,,2016,201605,201620,2016-05-17,2,038105101AAROH,00000000000013946087,,000000200000000566,841,LKW6081201,LMWALKWL02,20160517135818,,20160517135931,1,20160517135935,3,20160517140517,3,20160608100344,1,20160608100407,3,20160608100407,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160608100442,1,342,1886307,171,0,0,0,0,0,0,20160608100407,0,1331
