INDEX,CHNGID,RECORDTP,REQUID,WM_COUNT2,/BIC/G0WM_TU_N,CALWEEK,/BIC/GEWLSTAT,CALDAY,CALMONTH,CALYEAR,WEEKDAY1,WM_MATNR,WM_LICNUM,WM_VLTYP,WM_NLTYP,WM_VLPLA,/BIC/GEWVOND,/BIC/GEWVONZ,/BIC/GEWKPI,WM_NLENR,/BIC/GEWZEITD,/BIC/GEWBISD,/BIC/GEWBISZ,/BIC/GEWERSTAT,RECORD
124,0,0,,1,000000200000000002,201546,,2015-11-11,201511,2015,3,03L141016S,LKW002,,,,2015-11-11,16:40:18,KPI5,00000000000013938947,20151111154023,2015-11-11,16:40:23,,124
125,0,0,,1,000000200000000002,201546,,2015-11-12,201511,2015,4,03L141016S,LKW002,,,,2015-11-12,11:11:33,KPI6,00000000000013938947,20151112101133,2015-11-12,11:11:33,,125
126,0,0,,1,000000200000000002,201547,,2015-11-19,201511,2015,4,03L141016S,LKW002,,,,2015-11-12,11:11:33,KPI7,00000000000013938947,20151119075659,2015-11-19,08:56:59,,126
127,0,0,,1,000000200000000002,201547,,2015-11-19,201511,2015,4,03L141016S,LKW002,,,,2015-11-19,08:56:59,KPI8,00000000000013938947,20151119075659,2015-11-19,08:56:59,,127
128,0,0,,1,000000200000000002,201547,,2015-11-19,201511,2015,4,03L141016S,LKW002,,,,2015-11-12,11:11:33,KPI9,00000000000013938947,20151119075710,2015-11-19,08:57:10,,128
129,0,0,,1,000000200000000002,201546,ST80,2015-11-11,201511,2015,3,03L141016S,LKW002,,,,,00:00:00,KPI51,00000000000013938947,0,,00:00:00,3,129
130,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,08:57:26,KPI3,00000000000013939031,20151112081915,2015-11-12,09:19:15,,130
131,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,09:19:15,KPI4,00000000000013939031,20151112090010,2015-11-12,10:00:10,,131
132,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,10:00:10,KPI5,00000000000013939031,20151112090043,2015-11-12,10:00:43,,132
133,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,08:57:27,KPI3,00000000000013939029,20151112082203,2015-11-12,09:22:03,,133
134,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,09:22:03,KPI4,00000000000013939029,20151112090015,2015-11-12,10:00:15,,134
135,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,10:00:15,KPI5,00000000000013939029,20151112090043,2015-11-12,10:00:43,,135
136,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,08:57:25,KPI3,00000000000013939030,20151112082408,2015-11-12,09:24:08,,136
137,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,09:24:08,KPI4,00000000000013939030,20151112090025,2015-11-12,10:00:25,,137
138,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,10:00:25,KPI5,00000000000013939030,20151112090043,2015-11-12,10:00:43,,138
139,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,08:57:25,KPI3,00000000000013939028,20151112082443,2015-11-12,09:24:43,,139
140,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,09:24:43,KPI4,00000000000013939028,20151112090021,2015-11-12,10:00:21,,140
141,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,10:00:21,KPI5,00000000000013939028,20151112090043,2015-11-12,10:00:43,,141
142,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,08:57:26,KPI3,00000000000013939027,20151112082542,2015-11-12,09:25:42,,142
143,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,09:25:42,KPI4,00000000000013939027,20151112090036,2015-11-12,10:00:36,,143
144,0,0,,1,000000200000000005,201546,,2015-11-12,201511,2015,4,06K103403S,LKW007,,,,2015-11-12,10:00:36,KPI5,00000000000013939027,20151112090043,2015-11-12,10:00:43,,144
145,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,08:57:25,KPI11,00000000000013939040,20151112131524,2015-11-12,14:15:24,,145
146,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,08:57:25,KPI3,00000000000013939040,20151112081038,2015-11-12,09:10:38,,146
147,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,09:10:38,KPI4,00000000000013939040,20151112084333,2015-11-12,09:43:33,,147
148,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,09:43:33,KPI5,00000000000013939040,20151112084430,2015-11-12,09:44:30,,148
149,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:08:25,KPI6,00000000000013939040,20151112130840,2015-11-12,14:08:25,,149
150,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:08:25,KPI7,00000000000013939040,20151112131421,2015-11-12,14:14:21,,150
151,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:14:21,KPI8,00000000000013939040,20151112131427,2015-11-12,14:14:21,,151
152,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:08:25,KPI9,00000000000013939040,20151112131524,2015-11-12,14:15:24,,152
153,0,0,,1,000000200000000004,201546,ST80,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,,00:00:00,KPI51,00000000000013939040,0,,00:00:00,3,153
154,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,08:57:26,KPI11,00000000000013939039,20151112131524,2015-11-12,14:15:24,,154
155,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,08:57:26,KPI3,00000000000013939039,20151112081151,2015-11-12,09:11:51,,155
156,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,09:11:51,KPI4,00000000000013939039,20151112084339,2015-11-12,09:43:39,,156
157,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,09:43:39,KPI5,00000000000013939039,20151112084430,2015-11-12,09:44:30,,157
158,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:08:10,KPI6,00000000000013939039,20151112130840,2015-11-12,14:08:10,,158
159,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:08:10,KPI7,00000000000013939039,20151112131414,2015-11-12,14:14:14,,159
160,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:14:14,KPI8,00000000000013939039,20151112131427,2015-11-12,14:14:14,,160
161,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:08:10,KPI9,00000000000013939039,20151112131524,2015-11-12,14:15:24,,161
162,0,0,,1,000000200000000004,201546,ST80,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,,00:00:00,KPI51,00000000000013939039,0,,00:00:00,3,162
163,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,08:57:29,KPI11,00000000000013939041,20151112131524,2015-11-12,14:15:24,,163
164,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,08:57:29,KPI3,00000000000013939041,20151112081416,2015-11-12,09:14:16,,164
165,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,09:14:16,KPI4,00000000000013939041,20151112084425,2015-11-12,09:44:25,,165
166,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,09:44:25,KPI5,00000000000013939041,20151112084430,2015-11-12,09:44:30,,166
167,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:08:40,KPI6,00000000000013939041,20151112130840,2015-11-12,14:08:40,,167
168,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:08:40,KPI7,00000000000013939041,20151112131427,2015-11-12,14:14:27,,168
169,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:14:27,KPI8,00000000000013939041,20151112131427,2015-11-12,14:14:27,,169
170,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:08:40,KPI9,00000000000013939041,20151112131524,2015-11-12,14:15:24,,170
171,0,0,,1,000000200000000004,201546,ST80,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,,00:00:00,KPI51,00000000000013939041,0,,00:00:00,3,171
172,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,08:57:28,KPI11,00000000000013939038,20151112131524,2015-11-12,14:15:24,,172
173,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,08:57:28,KPI3,00000000000013939038,20151112081324,2015-11-12,09:13:24,,173
174,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,09:13:24,KPI4,00000000000013939038,20151112084311,2015-11-12,09:43:11,,174
175,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,09:43:11,KPI5,00000000000013939038,20151112084430,2015-11-12,09:44:30,,175
176,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:07:48,KPI6,00000000000013939038,20151112130840,2015-11-12,14:07:48,,176
177,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:07:48,KPI7,00000000000013939038,20151112131405,2015-11-12,14:14:05,,177
178,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:14:05,KPI8,00000000000013939038,20151112131427,2015-11-12,14:14:05,,178
179,0,0,,1,000000200000000004,201546,,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,2015-11-12,14:07:49,KPI9,00000000000013939038,20151112131524,2015-11-12,14:15:24,,179
180,0,0,,1,000000200000000004,201546,ST15,2015-11-12,201511,2015,4,06H103023S,LKW001,,,,,00:00:00,KPI51,00000000000013939038,0,,00:00:00,3,180
181,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,08:57:27,KPI3,00000000000013939069,20151112082716,2015-11-12,09:27:16,,181
182,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,09:27:16,KPI4,00000000000013939069,20151112090312,2015-11-12,10:03:12,,182
183,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,10:03:12,KPI5,00000000000013939069,20151112090358,2015-11-12,10:03:58,,183
184,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:17:08,KPI6,00000000000013939069,20151112131720,2015-11-12,14:17:08,,184
185,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:17:08,KPI7,00000000000013939069,20151112132033,2015-11-12,14:20:33,,185
186,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:20:33,KPI8,00000000000013939069,20151112132042,2015-11-12,14:20:33,,186
187,0,0,,1,000000200000000006,201546,ST75,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,,00:00:00,KPI51,00000000000013939069,0,,00:00:00,3,187
188,0,0,,1,000000200000000006,201548,,2015-11-27,201511,2015,5,04L105266B,MOX555,,,,2015-11-12,08:57:27,KPI11,00000000000013939066,20151127091734,2015-11-27,10:17:34,,188
189,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,08:57:27,KPI3,00000000000013939066,20151112082857,2015-11-12,09:28:57,,189
190,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,09:28:57,KPI4,00000000000013939066,20151112090348,2015-11-12,10:03:48,,190
191,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,10:03:48,KPI5,00000000000013939066,20151112090358,2015-11-12,10:03:58,,191
192,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:16:43,KPI6,00000000000013939066,20151112131720,2015-11-12,14:16:43,,192
193,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:16:43,KPI7,00000000000013939066,20151112132042,2015-11-12,14:20:42,,193
194,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:20:42,KPI8,00000000000013939066,20151112132042,2015-11-12,14:20:42,,194
195,0,0,,1,000000200000000006,201548,,2015-11-27,201511,2015,5,04L105266B,MOX555,,,,2015-11-12,14:16:45,KPI9,00000000000013939066,20151127091734,2015-11-27,10:17:34,,195
196,0,0,,1,000000200000000006,201546,ST80,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,,00:00:00,KPI51,00000000000013939066,0,,00:00:00,3,196
197,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,08:57:27,KPI3,00000000000013939070,20151112083507,2015-11-12,09:35:07,,197
198,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,09:35:07,KPI4,00000000000013939070,20151112090308,2015-11-12,10:03:08,,198
199,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,10:03:08,KPI5,00000000000013939070,20151112090358,2015-11-12,10:03:58,,199
200,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:17:20,KPI6,00000000000013939070,20151112131720,2015-11-12,14:17:20,,200
201,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:17:20,KPI7,00000000000013939070,20151112132006,2015-11-12,14:20:06,,201
202,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:20:06,KPI8,00000000000013939070,20151112132042,2015-11-12,14:20:06,,202
203,0,0,,1,000000200000000006,201546,ST75,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,,00:00:00,KPI51,00000000000013939070,0,,00:00:00,3,203
204,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,08:57:27,KPI3,00000000000013939068,20151112083336,2015-11-12,09:33:36,,204
205,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,09:33:36,KPI4,00000000000013939068,20151112090338,2015-11-12,10:03:38,,205
206,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,10:03:38,KPI5,00000000000013939068,20151112090358,2015-11-12,10:03:58,,206
207,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:17:03,KPI6,00000000000013939068,20151112131720,2015-11-12,14:17:03,,207
208,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:17:03,KPI7,00000000000013939068,20151112132038,2015-11-12,14:20:38,,208
209,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:20:38,KPI8,00000000000013939068,20151112132042,2015-11-12,14:20:38,,209
210,0,0,,1,000000200000000006,201546,ST75,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,,00:00:00,KPI51,00000000000013939068,0,,00:00:00,3,210
211,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,08:57:27,KPI3,00000000000013939067,20151112083635,2015-11-12,09:36:35,,211
212,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,09:36:35,KPI4,00000000000013939067,20151112090316,2015-11-12,10:03:16,,212
213,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,10:03:16,KPI5,00000000000013939067,20151112090358,2015-11-12,10:03:58,,213
214,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:17:12,KPI6,00000000000013939067,20151112131720,2015-11-12,14:17:12,,214
215,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:17:12,KPI7,00000000000013939067,20151112132024,2015-11-12,14:20:24,,215
216,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:20:24,KPI8,00000000000013939067,20151112132042,2015-11-12,14:20:24,,216
217,0,0,,1,000000200000000006,201546,ST75,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,,00:00:00,KPI51,00000000000013939067,0,,00:00:00,3,217
218,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,08:57:29,KPI3,00000000000013939071,20151112083737,2015-11-12,09:37:37,,218
219,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,09:37:37,KPI4,00000000000013939071,20151112090304,2015-11-12,10:03:04,,219
220,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,10:03:04,KPI5,00000000000013939071,20151112090358,2015-11-12,10:03:58,,220
221,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:17:16,KPI6,00000000000013939071,20151112131720,2015-11-12,14:17:16,,221
222,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:17:16,KPI7,00000000000013939071,20151112132013,2015-11-12,14:20:13,,222
223,0,0,,1,000000200000000006,201546,,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,2015-11-12,14:20:13,KPI8,00000000000013939071,20151112132042,2015-11-12,14:20:13,,223
224,0,0,,1,000000200000000006,201546,ST75,2015-11-12,201511,2015,4,04L105266B,MOX555,,,,,00:00:00,KPI51,00000000000013939071,0,,00:00:00,3,224
225,0,0,,1,000000200000000026,201548,,2015-11-25,201511,2015,3,03L105266DE,LKW-002,,,,2015-11-25,16:38:38,KPI3,00000000000013939261,20151125165639,2015-11-25,17:56:39,,225
226,0,0,,1,000000200000000026,201548,,2015-11-26,201511,2015,4,03L105266DE,LKW-002,,,,2015-11-25,17:56:39,KPI4,00000000000013939261,20151126125100,2015-11-26,13:51:00,,226
227,0,0,,1,000000200000000026,201548,,2015-11-26,201511,2015,4,03L105266DE,LKW-002,,,,2015-11-26,13:51:00,KPI5,00000000000013939261,20151126125108,2015-11-26,13:51:08,,227
228,0,0,,1,000000200000000026,201549,,2015-12-01,201512,2015,2,03L105266DE,LKW-002,,,,2015-12-01,11:08:48,KPI7,00000000000013939261,20151201102741,2015-12-01,11:27:41,,228
229,0,0,,1,000000200000000026,201546,ST75,2015-11-12,201511,2015,4,03L105266DE,LKW-002,,,,,00:00:00,KPI51,00000000000013939261,0,,00:00:00,3,229
230,0,0,,1,000000200000000051,201546,,2015-11-12,201511,2015,4,04L103373E ROH,ZSO-001,,,,2015-11-12,13:14:03,KPI3,00000000000013938999,20151112124526,2015-11-12,13:45:26,,230
231,0,0,,1,000000200000000051,201546,,2015-11-12,201511,2015,4,04L103373E ROH,ZSO-001,,,,2015-11-12,13:45:26,KPI4,00000000000013938999,20151112125858,2015-11-12,13:58:58,,231
232,0,0,,1,000000200000000051,201546,,2015-11-12,201511,2015,4,04L103373E ROH,ZSO-001,,,,2015-11-12,13:58:58,KPI5,00000000000013938999,20151112130025,2015-11-12,14:00:25,,232
233,0,0,,1,000000200000000051,201546,,2015-11-12,201511,2015,4,04L103373E ROH,ZSO-001,,,,2015-11-12,13:14:03,KPI3,00000000000013939000,20151112125232,2015-11-12,13:52:32,,233
234,0,0,,1,000000200000000051,201546,,2015-11-12,201511,2015,4,04L103373E ROH,ZSO-001,,,,2015-11-12,13:52:32,KPI4,00000000000013939000,20151112130021,2015-11-12,14:00:21,,234
235,0,0,,1,000000200000000051,201546,,2015-11-12,201511,2015,4,04L103373E ROH,ZSO-001,,,,2015-11-12,14:00:21,KPI5,00000000000013939000,20151112130025,2015-11-12,14:00:25,,235
236,0,0,,1,000000200000000054,201546,,2015-11-13,201511,2015,5,06K103403AE,ZSO-002,,,,2015-11-13,09:56:45,KPI3,00000000000013938972,20151113090825,2015-11-13,10:08:25,,236
237,0,0,,1,000000200000000054,201546,,2015-11-13,201511,2015,5,06K103403AE,ZSO-002,,,,2015-11-13,10:08:25,KPI4,00000000000013938972,20151113091343,2015-11-13,10:13:43,,237
238,0,0,,1,000000200000000054,201546,,2015-11-13,201511,2015,5,06K103403AE,ZSO-002,,,,2015-11-13,10:13:43,KPI5,00000000000013938972,20151113091349,2015-11-13,10:13:49,,238
239,0,0,,1,000000200000000072,201547,,2015-11-16,201511,2015,1,04L105266C,,,,,2015-11-16,08:26:41,KPI3,00000000001000000014,20151116073022,2015-11-16,08:30:22,,239
240,0,0,,1,000000200000000072,201547,,2015-11-17,201511,2015,2,04L105266C,,,,,2015-11-16,08:30:22,KPI4,00000000001000000014,20151117163310,2015-11-17,17:33:10,,240
241,0,0,,1,000000200000000060,201547,,2015-11-16,201511,2015,1,04L105266C,HET-004,,,,2015-11-16,08:26:41,KPI11,00000000000013939121,20151116101904,2015-11-16,11:19:04,,241
242,0,0,,1,000000200000000060,201547,,2015-11-16,201511,2015,1,04L105266C,HET-004,,,,2015-11-16,08:26:41,KPI3,00000000000013939121,20151116073240,2015-11-16,08:32:40,,242
243,0,0,,1,000000200000000060,201547,,2015-11-16,201511,2015,1,04L105266C,HET-004,,,,2015-11-16,08:32:40,KPI4,00000000000013939121,20151116073254,2015-11-16,08:32:54,,243
244,0,0,,1,000000200000000060,201547,,2015-11-16,201511,2015,1,04L105266C,HET-004,,,,2015-11-16,08:32:54,KPI5,00000000000013939121,20151116073255,2015-11-16,08:32:55,,244
245,0,0,,1,000000200000000060,201547,,2015-11-16,201511,2015,1,04L105266C,HET-004,,,,2015-11-16,10:41:45,KPI7,00000000000013939121,20151116100451,2015-11-16,11:04:51,,245
246,0,0,,1,000000200000000060,201547,,2015-11-16,201511,2015,1,04L105266C,HET-004,,,,2015-11-16,10:41:45,KPI9,00000000000013939121,20151116101904,2015-11-16,11:19:04,,246
247,0,0,,1,000000200000000060,201547,ST80,2015-11-16,201511,2015,1,04L105266C,HET-004,,,,,00:00:00,KPI51,00000000000013939121,0,,00:00:00,3,247
248,0,0,,1,000000200000000015,201547,,2015-11-16,201511,2015,1,04L105266C,,,,,2015-11-16,08:26:41,KPI3,00000000000013939125,20151116073341,2015-11-16,08:33:41,,248
249,0,0,,1,000000200000000015,201547,,2015-11-19,201511,2015,4,04L105266C,,,,,2015-11-16,08:33:41,KPI4,00000000000013939125,20151119072859,2015-11-19,08:28:59,,249
250,0,0,,1,000000200000000015,201547,,2015-11-19,201511,2015,4,04L105266C,,,,,2015-11-19,08:28:59,KPI5,00000000000013939125,20151119072933,2015-11-19,08:29:33,,250
251,0,0,,1,000000200000000065,201547,,2015-11-16,201511,2015,1,03L105266DF,,,,,2015-11-16,08:37:29,KPI3,00000000000125820473,20151116113814,2015-11-16,12:38:14,,251
252,0,0,,1,000000200000000065,201548,,2015-11-23,201511,2015,1,03L105266DF,,,,,2015-11-16,12:38:14,KPI4,00000000000125820473,20151123104235,2015-11-23,11:42:35,,252
253,0,0,,1,000000200000000065,201548,,2015-11-24,201511,2015,2,03L105266DF,,,,,2015-11-23,11:42:35,KPI5,00000000000125820473,20151124131948,2015-11-24,14:19:48,,253
254,0,0,,1,000000200000000064,201547,,2015-11-16,201511,2015,1,03L105266DF,HET-007,,,,2015-11-16,08:37:29,KPI3,00000000001000000016,20151116073849,2015-11-16,08:38:49,,254
255,0,0,,1,000000200000000064,201547,,2015-11-16,201511,2015,1,03L105266DF,HET-007,,,,2015-11-16,08:38:49,KPI4,00000000001000000016,20151116073931,2015-11-16,08:39:31,,255
256,0,0,,1,000000200000000064,201547,,2015-11-16,201511,2015,1,03L105266DF,HET-007,,,,2015-11-16,08:39:31,KPI5,00000000001000000016,20151116073933,2015-11-16,08:39:33,,256
257,0,0,,1,000000200000000065,201547,,2015-11-16,201511,2015,1,04L103023C,,,,,2015-11-16,11:38:23,KPI3,00000000001000000027,20151116111217,2015-11-16,12:12:17,,257
258,0,0,,1,000000200000000065,201547,,2015-11-16,201511,2015,1,04L103023C,,,,,2015-11-16,12:12:17,KPI4,00000000001000000027,20151116112737,2015-11-16,12:27:37,,258
259,0,0,,1,000000200000000065,201548,,2015-11-24,201511,2015,2,04L103023C,,,,,2015-11-16,12:27:37,KPI5,00000000001000000027,20151124131948,2015-11-16,12:27:48,,259
260,0,0,,1,000000200000000066,201547,,2015-11-16,201511,2015,1,059103403BP,,,,,2015-11-16,13:26:43,KPI3,00000000000013939331,20151116123853,2015-11-16,13:38:53,,260
261,0,0,,1,000000200000000066,201547,,2015-11-16,201511,2015,1,059103403BP,,,,,2015-11-16,13:38:53,KPI4,00000000000013939331,20151116125717,2015-11-16,13:57:17,,261
262,0,0,,1,000000200000000066,201547,,2015-11-16,201511,2015,1,059103403BP,,,,,2015-11-16,13:57:17,KPI5,00000000000013939331,20151116125821,2015-11-16,13:58:21,,262
263,0,0,,1,000000200000000073,201547,,2015-11-17,201511,2015,2,04L103373E ROH,LKW001,,,,2015-11-17,10:19:21,KPI3,00000000000013939002,20151117163519,2015-11-17,17:35:19,,263
264,0,0,,1,000000200000000073,201547,,2015-11-17,201511,2015,2,04L103373E ROH,LKW001,,,,2015-11-17,17:35:19,KPI4,00000000000013939002,20151117163544,2015-11-17,17:35:44,,264
265,0,0,,1,000000200000000073,201547,,2015-11-17,201511,2015,2,04L103373E ROH,LKW001,,,,2015-11-17,17:35:44,KPI5,00000000000013939002,20151117163546,2015-11-17,17:35:46,,265
266,0,0,,1,000000200000000010,201547,,2015-11-17,201511,2015,2,059103403BP,,,,,2015-11-17,13:10:55,KPI3,00000000000013939332,20151117121919,2015-11-17,13:19:19,,266
